line_id,invoice_id,product_id,description,quantity,unit_price,discount_pct,line_total
392ad109-27a7-44d9-9af2-52c5a8e17797,3b0d609a-5e3c-4cad-8741-3090d57f45f2,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- November 2022,1,2499.0,0.0,2499.0
e2f6d5e3-8ddd-4257-a6e8-acc0d334138a,783beea0-a0b8-47f1-827e-0b47fa985e88,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- December 2022,1,2499.0,0.0,2499.0
5f7571ad-2bb4-4625-bb5f-aa01ca8b7d66,d45fb11b-579b-4482-a0ae-66cedfa192b1,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- January 2023,1,2499.0,0.0,2499.0
38d67611-458d-46d2-8e12-8a25953c09dd,b4c4488e-b457-4d02-9ebf-925e280bb34a,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- February 2023,1,2499.0,0.0,2499.0
05c684c6-27e9-4ce3-8c3e-e3895865c1fe,b6f1bfa7-f185-4c7f-99f2-534459100881,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- March 2023,1,2499.0,0.0,2499.0
1e01d3be-a5e4-43df-ba49-90311dc10bc9,33e33458-678a-4f23-91e4-17e316f3e36a,89b24ab9-242d-4912-9ecb-04dbc3963341,ENTERPRISE -- APRIL 2023,1,2499.0,0.0,2499.0
63de989e-b763-4dad-b6fb-78d1c8103235,96b32662-2281-4aa8-b6b5-6d1669d193ed,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- May 2023,1,2499.0,0.0,2499.0
0f586bb6-3750-48ad-b71b-1bfce4ebdbca,ae61756e-5111-4d6b-ae7f-ac8ce17d71fb,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- June 2023,1,2499.0,0.0,2499.0
f2bffc99-b141-4860-bace-acf0654151c2,cf1b3fda-016b-4621-ba88-5338691ab2b9,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- July 2023,1,2499.0,0.0,2499.0
67fd2648-3894-477e-a3e3-b47aca8b4c53,9b7c1ecb-5ce9-40e7-8c7c-9d447c1532ef,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- August 2023,1,2499.0,0.0,2499.0
eaa379a5-57b5-488b-9d7d-89a2302c7574,52f761a7-8d0a-49ff-a1f8-8b359eaae001,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- September 2023,1,2499.0,0.0,2499.0
2022db8d-e881-4e81-a9e1-35621cc23641,fbd22633-4bce-4b1a-8469-4e97e03b1226,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- October 2023,1,2499.0,0.0,2499.0
12513af9-e78a-4331-a6bd-1518ec01117e,0c177ddc-2fbe-48ac-b741-95b6c2a0e608,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- November 2023,1,2499.0,0.0,2499.0
cc105f7d-5fe0-49c0-9549-28e933fbeb82,3a250635-eb2a-41ed-8506-77698fe509a9,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- December 2023,1,2499.0,0.0,2499.0
4fe17e67-4dbd-4d28-8c86-545c10b8e031,787c7811-ba9b-470f-9ad6-283b85762afb,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- January 2024,1,2499.0,0.0,2499.0
05cdc571-c765-4f3a-832c-39b660731bb1,30059cf8-06d2-4a78-8a37-509fec001d58,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- February 2024,1,2499.0,0.0,2499.0
2dd96ca5-6a9e-40b4-9efa-cf843e4ddcab,84a7365f-2a6f-491e-93e3-810c915c7810,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- March 2024,1,2499.0,0.0,2499.0
5366c1e0-6d2c-45ee-b3d7-d3e3981b0b22,40601286-94a3-44a3-8da9-2814e335d1fe,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- April 2024,1,2499.0,0.0,2499.0
14203002-c898-4ee7-a964-de22a8dbe0e6,e7302a82-9aad-4637-a57d-4349a3897d8d,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- May 2024,1,2499.0,0.0,2499.0
cb6fb4fa-cac7-4e1c-ad16-6e0b03e5ba8c,5a328a74-a0f0-4e8e-ad68-b4fd0e4db5cf,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- June 2024,1,2499.0,0.0,2499.0
77b13d46-195e-40d7-9634-2eb68a009e38,e11d40cd-a5b4-41f7-a674-96000dee46a9,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- July 2024,1,2499.0,0.0,2499.0
79b3cff8-5a19-436e-90eb-21500a5c7ed7,36a9a2a0-5e8a-410b-9ed8-e4254d8292ac,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- August 2024,1,2499.0,0.0,2499.0
261bbae0-7ad9-4505-8867-22b529db622b,ae261962-36c8-4394-a242-d9686e881399,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- September 2024,1,2499.0,0.0,2499.0
b91a5c1d-5266-4cf0-870f-d1a8f37c9ba3,a5c0d093-e629-4494-88da-563b0a4283a0,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- October 2024,1,2499.0,0.0,2499.0
d5a0b509-d846-4e4f-b3db-ca58acd490de,d3d6590f-4b22-4da7-9d60-ce1cb6e2ffb9,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- November 2024,1,2499.0,0.0,2499.0
bfd52a9c-fc14-48aa-b21d-0e6e7cfbd522,ef838745-52a4-42ff-b51a-3d039ad724ff,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise -- December 2024,1,2499.0,0.0,2499.0
060600ce-825c-4472-98c6-ae09a2ecae92,806887ff-afda-44f9-89f4-563d9cf3b140,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- April 2021,1,522.57,0.0,522.57
57e9f56a-df9a-41d3-b8bd-1aa66f83d53e,7ac2e95b-0ca4-4766-8609-fab65ea74f34,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- May 2021,1,522.57,0.0,522.57
7aa4f882-948b-45ee-856b-c1a8ac54760e,b59c0dc1-2b1e-4ae6-8ec2-2cdacf567ef6,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- June 2021,1,522.57,0.0,522.57
36ee41d2-32df-4cb0-9320-28b3d348c981,df2d7901-fda8-46be-a1c2-c53e815c5480,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- July 2021,1,522.57,0.0,522.57
8f736377-eee6-402a-b5d0-67f86e369957,e9e039a7-343a-4aa1-a463-757fd153a23a,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- August 2021,1,522.57,0.0,522.57
2bc99a07-35b1-4c88-b5e6-91192c75cb49,59b1c712-0501-45bb-a32c-6405ea9ae46e,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- September 2021,1,522.57,0.0,522.57
c0aceaab-da55-4880-9143-8fe38cf86894,892e681b-8820-4613-bc94-5ba47679606b,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- October 2021,1,522.57,0.0,522.57
6039a6e1-a7b2-43d8-a38b-bd21503fbfb8,17969d2a-5ba2-45c7-9a11-b7d7dd1e2dcf,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- November 2021,1,522.57,0.0,522.57
8141ba62-91b4-43ac-abf2-000f92294c1d,1092976c-2392-4db3-ae72-837090f9069e,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- December 2021,1,522.57,0.0,522.57
0939e06a-adae-48fc-ab5e-a695cfda9bd0,36013211-b85c-4ef9-9551-243f90cf6b66,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- January 2022,1,522.57,0.0,522.57
a14705ec-964d-47dd-ac39-d8d08e3ab5ae,ab246e3c-b74d-4eec-b38d-6b124e85e104,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- February 2022,1,522.57,0.0,522.57
8fba60a8-3bb6-4d49-82cd-99e2617424e4,0ad63df8-f5c4-4ddb-8668-4432f2695f6c,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- March 2022,1,522.57,0.0,522.57
5d30e849-ff6c-4a75-922f-11466176acec,0b71e2c5-5b24-43ee-b6ff-1b37ecf1c385,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- April 2022,1,522.57,0.0,522.57
e3d95c2e-d462-45ad-a83d-c0fa4e1c5bbd,9ace0842-de20-45d5-835c-daa66f855dc1,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- May 2022,1,522.57,0.0,522.57
b131e037-aa25-45b9-8bef-18d60d443f77,2ad24fc4-73f1-4978-9245-832d699b2970,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- June 2022,1,522.57,0.0,522.57
7947165e-1381-4ed0-9002-554a0bf48fc7,5f506c95-84e4-4c3c-b441-952fe0325021,9f3d57a1-d96e-4856-ae46-be466aa84503,PRO -- JULY 2022,1,522.57,0.0,522.57
582e09aa-a069-44de-92f6-623147574b17,03e6d510-a135-4f32-ad5d-da9d5250e9c9,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- August 2022,1,522.57,0.0,522.57
9eb47fea-baee-4d50-ab70-2d27e19d0034,88063e73-6d40-4031-806c-6cbc9947d8c0,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- September 2022,1,522.57,0.0,522.57
aca0d904-1e08-4890-a71b-0ecb4897e006,7449fa22-4e22-4da8-b63e-930d7d7e6120,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- October 2022,1,522.57,0.0,522.57
d6c58ceb-66c7-4dd6-b551-738e23a031f1,20d721d4-ce93-44c3-9851-95df76060771,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- November 2022,1,522.57,0.0,522.57
6624418c-3e09-49d7-83ba-1fadb989fad6,84afd8a1-15b9-4f04-b2d8-dce6646e638b,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- December 2022,1,522.57,0.0,522.57
cc7cb3e9-4387-417a-9176-2f1cf7f7144b,f0b4a7d0-7074-4dc5-b345-b4a7c27caf47,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- January 2023,1,522.57,0.0,522.57
ec052370-0bb3-4a41-901f-f5734917a17b,527a7594-c747-41c1-8621-83ff615122bd,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- February 2023,1,522.57,0.0,522.57
e2f415a0-d8bb-4b5c-8c85-73c99a35bfba,6acfcc65-d5ac-4a1d-9a8b-aa8e3688bea6,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- March 2023,1,522.57,0.0,522.57
1ca6be7e-d222-4297-9234-2a6f37e055ca,7de1a596-e63b-4bee-b3dc-c85038ef5dda,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- April 2023,1,522.57,0.0,522.57
86df104d-a07c-482f-b971-b06f8fe8889d,f10aa9eb-dfcb-4329-a900-bef83b5dc6b7,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- May 2023,1,522.57,0.0,522.57
2e6ddcf9-fe8e-4a2a-93fd-27e7e4857845,4c1b35aa-f1db-4a93-abfd-999b8684068d,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- June 2023,1,522.57,0.0,522.57
d9833125-9e53-46ad-8d53-c49f491addd7,f25e8200-2f47-4c3c-8818-78105c67badf,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- July 2023,1,522.57,0.0,522.57
e928c305-4b50-4024-90e8-aba1aeb6e3ea,ddd66596-f5fb-43c0-a17a-6ce135a1cbed,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- August 2023,1,522.57,0.0,522.57
39b28ee2-428f-42e2-a676-e0e66218dff9,de66e9bf-b063-4ded-89b1-9058e3f0fc25,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- September 2023,1,522.57,0.0,522.57
7fe23f23-b05c-4b47-9c90-e6bfb6d0640c,6793c040-77da-4433-83d6-128c213fded3,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- October 2023,1,522.57,0.0,522.57
85b71456-e85b-43c0-b9a5-2d045d4b1e51,45461e48-d2f5-4115-81a1-44c23d90c682,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- November 2023,1,522.57,0.0,522.57
ee028494-ea2c-475e-81aa-ac4a8eda2daf,de2453ae-27f8-4480-aacb-693374eacecd,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- December 2023,1,522.57,0.0,522.57
51541601-ba21-400e-a6b3-6dda7daffb6b,21e1fbf1-6205-4c6c-a29a-b1c6b458c608,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- January 2024,1,522.57,0.0,522.57
af906bcc-a6c8-4a39-947e-aa8885717c60,e7b0719e-7660-4d30-a11a-55320cbe766e,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- February 2024,1,522.57,0.0,522.57
ff0a67ad-f2e4-4eff-a76f-88b9d359a079,6dc2ae78-da1d-4eac-825a-94d422ae3e4d,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- March 2024  ,1,522.57,0.0,522.57
3d9adf6d-2222-435e-9453-50241e9d1b06,baf5bb88-a2f4-4f22-ba2f-9a82635712c0,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- April 2024,1,522.57,0.0,522.57
f25ae395-3132-461a-aa6b-a5e863743a50,84e7b314-ab7f-4145-9916-95b57a0de043,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- May 2024,1,522.57,0.0,522.57
9e0d4030-ca89-45ca-83e2-5d74544b3ef5,62340c68-0660-499e-bee7-fe2758804f0f,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- June 2024,1,522.57,0.0,522.57
eac227ff-efe3-4b0d-977a-7f0c108ba288,8e86d330-8faf-4e07-8775-6b81e946c77f,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- July 2024,1,522.57,0.0,522.57
f12597b2-b3cf-4242-8a64-9ab22a47cd21,ecfa40b5-b338-458d-8fc1-2f5305468921,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- August 2024,1,522.57,0.0,522.57
2cb6847f-ca07-413d-a791-a1048153baa3,38cd21fe-4c3a-4185-b10c-2aedad02c617,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- September 2024,1,522.57,0.0,522.57
78f7e4e1-c222-4e1a-bdd3-f5aa7e61f980,0b5708d6-98cf-408d-9cfc-fb4046b69b38,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- October 2024,1,522.57,0.0,522.57
28164a9a-b403-4029-a1ae-fc8445a8557e,50007de4-5087-4b80-8d5d-18e8339ff20c,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- November 2024,1,522.57,0.0,522.57
d1c1774e-dac6-46e7-88a7-0ceefd358540,91136860-ca0a-409f-b886-124cc56781fe,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro -- December 2024,1,522.57,0.0,522.57
1ca52069-e313-49e1-b113-64072846bd7c,4a209448-9897-48ef-867c-90e66b149dd7,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth -- June 2021,1,299.0,0.0,299.0
85a6bb0f-fd90-47a3-b3c4-f3f70303c553,5c7f6caa-618a-4b5a-8b3d-c3cb3f38571f,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth -- July 2021,1,299.0,0.0,299.0
04acb813-68c0-4dda-a777-ec3994dd73f1,3bebd175-39bf-46f4-bfb2-d14ee4951e46,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth -- August 2021,1,299.0,0.0,299.0
57eb0949-4daf-42f6-bad5-f35ac5f5928e,250f781c-03ea-4a9f-9b67-1976836ffd87,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth -- September 2021,1,299.0,0.0,299.0
bd372ed8-c55c-40b6-b6c1-e173ecc6035a,66430e2c-dda8-48ff-8a9b-d012d12e7a10,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth -- October 2021,1,299.0,0.0,299.0
c041d0cf-b15f-4e54-8547-172109048454,c1eaec56-2927-4a92-92bb-405a486d59ad,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- January 2021,1,1199.0,0.0,1199.0
f1d0ca76-05fd-4709-9319-6595ab9da499,19c63be7-7449-43ee-9959-28274dfe62bc,58c8fb57-4bff-422d-9b08-8e3f27d2d550,  Business -- February 2021,1,1199.0,0.0,1199.0
e41d476c-c332-4cda-9e6e-b777eb3fa794,29a40181-84ab-419a-8780-340a92ca07c9,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- March 2021,1,1199.0,0.0,1199.0
f8ce28f8-4e60-4846-bdbb-0bb35b6a77ec,6cff4ae2-5d28-4adb-a510-a6a1797156f2,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- April 2021,1,1199.0,0.0,1199.0
504fde69-45da-4675-82b7-12d29406fd72,cda3ef8a-40c0-469e-9551-acb124d0a14f,58c8fb57-4bff-422d-9b08-8e3f27d2d550,BUSINESS -- MAY 2021,1,1199.0,0.0,1199.0
17c33342-c94f-416c-b67a-89da9a99c756,fea89184-5dad-426e-b300-457fb0a5a305,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- June 2021,1,1199.0,0.0,1199.0
76bdbc18-1ba6-4075-931a-6bc37458904f,800be421-b8ce-4f96-bf94-2c1d0a582969,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- July 2021,1,1199.0,0.0,1199.0
35c59847-6448-4dc1-b3cc-4bdee7273973,1b020707-e4ee-49c8-b29a-ecfb9c9769b1,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- August 2021,1,1199.0,0.0,1199.0
0ddbb036-1cbc-455c-9d0d-ede1045839cb,61788b44-61be-4054-a6fa-3665f4ed0444,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- September 2021,1,1199.0,0.0,1199.0
92e0cc47-ad68-4d93-bd08-d9d108586c19,021b4c06-d68b-4b35-9746-78eab0ad6d3a,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- October 2021,1,1199.0,0.0,1199.0
41521eb1-a643-4eac-8091-18acc6b02c40,86e97c50-935d-415e-ac6b-d334ce572ab5,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- November 2021,1,1199.0,0.0,1199.0
ab98efb4-0465-4cfb-bc3a-2c4d22dad4ff,4ca1f677-4b75-4208-bd82-6c017f2caec6,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- December 2021,1,1199.0,0.0,1199.0
94b7f57f-fec6-45ea-a7a5-88e7bc54ff72,8ce9cb68-99d5-4a32-9798-f37e29efdcf3,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- January 2022,1,1199.0,0.0,1199.0
5b2e4a70-1c1f-46da-ac0a-2a85cc98f136,f91a69eb-3765-4287-bacf-e7538d51b17c,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- February 2022,1,1199.0,0.0,1199.0
e0010acb-2248-4754-9a96-0d8b6a98c925,bf4cb2ff-596b-45d1-96a7-720c52ab9e56,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- March 2022,1,1199.0,0.0,1199.0
2d7344d8-3eac-4c76-b941-ed341016bf02,61e50b4b-15f7-49d9-b22d-bb600fbd6771,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- April 2022,1,1199.0,0.0,1199.0
0c9fc50c-5f2f-4e13-8a1f-870961763cd6,e05d8bdf-40c1-4b57-a11f-45030eebe116,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- May 2022,1,1199.0,0.0,1199.0
7b02d0e6-b75c-49a3-91fb-cf04c0692462,b574e144-2e49-429c-89ff-6b419cd75214,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- June 2022,1,1199.0,0.0,1199.0
c03d4b76-e25a-4392-879a-f7f19766bb91,1affb1ea-6ee2-43b9-8eb5-1eabd5d421a5,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- July 2022,1,1199.0,0.0,1199.0
78a51339-ec5e-4023-8e1a-17c7ac5e6742,6c917d5e-9850-46ef-9062-45e33800ef35,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- August 2022,1,1199.0,0.0,1199.0
3b20be67-b833-487e-906c-3879114cdbf5,383fc75b-eed9-4dcb-81b1-fe50fb7c46ee,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- September 2022,1,1199.0,0.0,1199.0
5bdd32f6-eb49-4d66-9de3-4210ec470dd4,a368aec1-334b-434e-9583-45c4d05db049,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- October 2022,1,1199.0,0.0,1199.0
137785b9-89e7-4ac1-8a4e-289c23b3b110,0115ec20-bbf7-4ee0-8a1f-9b19bcdebe1b,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- November 2022,1,1199.0,0.0,1199.0
53776581-b7ea-4bef-8c67-30b25051c5d2,befd99b4-e6ef-4681-a2b5-f59eb9479858,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- December 2022,1,1199.0,0.0,1199.0
f88af4a1-56ff-41b9-bfee-90a366878731,d1bcfe5d-5d61-4581-8135-306dbc763e0b,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- January 2023,1,1199.0,0.0,1199.0
e2e0f23b-2346-4c7f-bbbe-f673473fc9f7,44ee06e2-0385-4805-8b8e-5ed809b7d284,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- February 2023,1,1199.0,0.0,1199.0
f637edbe-a1de-4a4e-97af-0a7f2de5ffec,cd7eeaca-3ea8-44a7-a799-ef8ea14950ea,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- March 2023,1,1199.0,0.0,1199.0
33556965-29b9-4888-92c5-24b3cce06e67,2eac628d-4829-4c2e-8fd1-6b9dc34ebdf4,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- April 2023,1,1199.0,0.0,1199.0
24f7ffb7-0e52-4ac5-8386-19b107fa6fb9,b0fab733-0501-4b51-9fa6-04b00d167b6e,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- May 2023,1,1199.0,0.0,1199.0
d5da3647-feb3-4fc3-a010-d2109c794ace,42241737-eb7d-4cf9-aa37-64a1f9e9ea2a,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- June 2023,1,1199.0,0.0,1199.0
68be9435-1f81-4705-b80c-8fabea94183b,07a39f87-a652-4c8c-82f3-f23f0228ebf4,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- July 2023,1,1199.0,0.0,1199.0
e8909f38-42f7-421e-bebf-d7d30c21c71b,2e5e457e-c3b1-4119-a0ba-f21520a037aa,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- August 2023,1,1199.0,0.0,1199.0
dfafa8a0-f407-40f5-b945-4e46354755e5,2e6bd2f5-0d41-4779-be41-0996aeb6f530,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- September 2023,1,1199.0,0.0,1199.0
6894df84-9cd9-43c5-87cb-2b2610a08fd5,9c59616a-e78e-4d4c-b5d5-74cfad3c90bc,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- October 2023,1,1199.0,0.0,1199.0
57bc798f-88d4-4ad7-9052-00a0595ca945,d497ec03-bd0e-4f04-b516-f5227efb6ad4,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- November 2023,1,1199.0,0.0,1199.0
5832c42e-b0de-4fdd-9a9d-88b6f300a27a,ab9b85f3-d7dd-4811-8638-9e1e06ba5cf2,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- December 2023,1,1199.0,0.0,1199.0
e59f0b2a-d320-4438-a1f5-bdfd5cfd0a11,601c2196-5f3a-4b92-948d-52070f224e8e,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- January 2024,1,1199.0,0.0,1199.0
ce1f2297-501f-44eb-a033-304406944f5f,6fc15eb0-4bbb-4ac8-a8be-f0bb8e3c66ae,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- February 2024,1,1199.0,0.0,1199.0
4a75c188-ddd9-4d0c-b234-ed56b1a0785a,123eb3dc-971e-4237-964f-411cfa409e62,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- March 2024,1,1199.0,0.0,1199.0
4a2bb190-ff7c-48d5-a685-b9808dadb71a,7292add8-da82-4be1-aa0c-67fbef46fe32,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- April 2024,1,1199.0,0.0,1199.0
215d2bff-2f4f-4429-8a35-0f3b8b664e13,9e4742c8-89c6-48c6-a3f8-9ccb44a9da71,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- May 2024,1,1199.0,0.0,1199.0
f890dbba-5ff5-41f9-b8e5-897d356aca71,6e27a3a4-7f22-4f87-86e9-7844b5293bf3,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- June 2024,1,1199.0,0.0,1199.0
9ceb7fc1-e18f-4591-acec-cc63d1e715b6,8a614823-80ea-4302-ad82-5c15faa090b3,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- July 2024,1,1199.0,0.0,1199.0
e4de30b6-9148-44d3-84ee-9de9b9433bbd,887039f2-2a42-4707-bb2d-1c4d6f862d06,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- August 2024,1,1199.0,0.0,1199.0
38f314e3-e3e5-4e0f-9711-35aa120e483c,a1af5858-1fce-4cfd-ae7d-bfc30653a64f,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- September 2024,1,1199.0,0.0,1199.0
07b939db-6c62-4753-b03c-215cc62236bb,c4c8e9bb-30fc-4b45-819f-39a73f817846,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- October 2024,1,1199.0,0.0,1199.0
6a13e24f-3c87-44ad-aa4d-2b48957dbc64,8a3c4015-8c0d-4be3-96be-976672aad19c,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- November 2024,1,1199.0,0.0,1199.0
f2fefb09-4be7-4585-8a7a-4233990ce17f,2bd67dc7-bec5-4fba-b3cb-762b1fe598f1,58c8fb57-4bff-422d-9b08-8e3f27d2d550,  Business -- December 2024,1,1199.0,0.0,1199.0
98339655-8d5b-4e41-b8c9-dc5c420067fe,d0e1294e-593c-4fd4-beda-2a6d229c0038,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- September 2021,1,1172.32,0.0,1172.32
0c94023c-905a-4233-b28a-9aa06a6395d8,466ddada-a34c-4381-b8c2-5590bb48312b,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- October 2021,1,1172.32,0.0,1172.32
e088bfbc-75ff-496a-8629-2be754b1a7e6,dcbb505b-15be-411c-843f-469b144533cf,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- November 2021,1,1172.32,0.0,1172.32
6487372c-afd7-4669-921c-db3515c8982c,e4a9ed9d-2ff7-4c16-b7e1-762495e6a8e6,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- December 2021,1,1172.32,0.0,1172.32
5bf213ee-fe01-4c61-8111-1a9f0bfbece2,d5de83f5-7656-4019-8154-f8d62efe9a00,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- January 2022,1,1172.32,0.0,1172.32
00e1ad45-72e3-4554-8ee0-f4fc33d0dbae,d1959a8e-72cf-4547-9094-514888a28bdb,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- February 2022,1,1172.32,0.0,1172.32
516ca4fd-63ce-4f85-87cb-3769b9bf34ab,3df05847-fc34-43c0-880a-ed88da1a3003,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business -- March 2022,1,1172.32,0.0,1172.32
