bill_id,vendor_id,expense_account_id,bill_date,due_date,amount,status,description,currency,created_at
ee3635bd-90b3-40b1-8ed5-edad76423b9a,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-02-03,2022-03-05,1012.6,Paid,Salesforce -- February 2022,USD,2022-02-03
6ece3f33-a8b6-4e3b-9582-8d63f0000cc5,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-03-02,2022-04-01,1098.0,Paid,Salesforce -- March 2022,USD,2022-03-02
442def2e-7edc-4612-8d31-3c800a395d28,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-04-04,2022-05-04,1098.0,Paid,Salesforce -- April 2022,USD,2022-04-04
01fe0be1-1fcc-4930-85bd-8915339154b0,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-05-06,2022-06-05,1146.8,Open,Salesforce -- May 2022,USD,2022-05-06
13dd7079-a087-4386-b662-6c0ecec96686,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-06-03,2022-07-03,1159.0,Paid,Salesforce -- June 2022,USD,2022-06-03
9d1c28f5-a180-41fd-bfce-af514e56c56a,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-07-03,2022-08-02,1195.6,Paid,Salesforce -- July 2022,USD,2022-07-03
ce5c3938-5ffb-4a48-978b-bdb3b6a07218,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-08-07,2022-09-06,1220.0,Paid,Salesforce -- August 2022,USD,2022-08-07
75064211-fb51-46e2-b915-d3a31159efc9,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-09-03,2022-10-03,1268.8,Paid,Salesforce -- September 2022,USD,2022-09-03
90a5686b-3b4f-441f-8d2b-4417d4b07d25,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-10-06,2022-11-05,1317.6,Paid,Salesforce -- October 2022,USD,2022-10-06
e8ae6774-2aeb-4392-a4c2-04eeff0004df,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-11-04,2022-12-04,1415.2,Paid,Salesforce -- November 2022,USD,2022-11-04
d65864ca-b532-44ef-8d72-54103e332306,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-12-03,2023-01-02,1561.6,Paid,Salesforce -- December 2022,USD,2022-12-03
3a2c517a-eef5-403b-b09c-bd325bbf4eb9,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-01-03,2023-02-02,1344.8,Paid,Salesforce -- January 2023,USD,2023-01-03
87f8783f-be91-4e15-aeab-45d19e3af42a,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-02-07,2023-03-09,1361.2,Paid,Salesforce -- February 2023,USD,2023-02-07
d09cbf2a-d358-4854-9f40-3fc64c55d626,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-03-07,2023-04-06,1476.0,Paid,Salesforce -- March 2023,USD,2023-03-07
e5f3989f-773e-4a0c-8604-6cef5dee00b2,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-04-04,2023-05-04,1476.0,Open,Salesforce -- April 2023,USD,2023-04-04
453aa4da-231f-40a5-968f-6b04d5d036fc,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-05-07,2023-06-06,1541.6,Paid,Salesforce -- May 2023,USD,2023-05-07
0dca0d87-65ad-4d0b-8e10-35140d0032f2,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-06-03,2023-07-03,1558.0,Paid,  Salesforce -- June 2023,USD,2023-06-03
75a52bf7-ce3d-423c-936f-8c40313c4837,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-07-06,2023-08-05,1607.2,Paid,Salesforce -- July 2023,USD,2023-07-06
b590d5d6-0fd6-4de1-866a-8d97487b1300,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-08-03,2023-09-02,1640.0,Paid,Salesforce -- August 2023,USD,2023-08-03
47dd9c0e-ba15-45ce-bd48-64481bbc1343,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-09-02,2023-10-02,1705.6,Paid,Salesforce -- September 2023,USD,2023-09-02
7da415d5-3808-40da-bb25-e8f75c6daaf0,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-10-06,2023-11-05,1771.2,Paid,SALESFORCE -- OCTOBER 2023,USD,2023-10-06
adb1e174-8740-4276-803e-20bf3ab69f8b,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-11-06,2023-12-06,1902.4,Paid,Salesforce -- November 2023,USD,2023-11-06
485b84fd-ccad-4426-b10f-997b9d6c7a52,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-12-06,2024-01-05,2099.2,Paid,Salesforce -- December 2023,USD,2023-12-06
71a93860-a0a2-431d-8e2d-5527b83895de,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-01-07,2024-02-06,1640.0,Paid,Salesforce -- January 2024,USD,2024-01-07
e4e11f7f-2b60-4003-b8d9-ec8d09b55f9f,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-02-04,2024-03-05,1660.0,Paid,Salesforce -- February 2024,USD,2024-02-04
095e9175-6fb0-46a2-a457-5a53e1113908,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-03-02,2024-04-01,1800.0,Paid,Salesforce -- March 2024,USD,2024-03-02
0c9827e8-a012-4efa-bb86-80eca500da49,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-04-05,2024-05-05,1800.0,Paid,Salesforce -- April 2024,USD,2024-04-05
2496a434-1361-4f58-96f1-dc0d4e9bc2d3,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-05-02,2024-06-01,1880.0,Paid,Salesforce -- May 2024,USD,2024-05-02
7f8d061e-163e-4c2e-aa59-73c9bdc760d0,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-06-06,2024-07-06,1900.0,Paid,Salesforce -- June 2024,USD,2024-06-06
81dd3fb0-c60b-4bc3-9474-66d18a3e2906,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-07-02,2024-08-01,1960.0,Open,Salesforce -- July 2024,USD,2024-07-02
4975db34-d54f-4a8e-98e6-2914e6d25721,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-08-02,2024-09-01,2000.0,Paid,Salesforce -- August 2024,USD,2024-08-02
aee90185-0e26-4ba1-b729-58fadbfcb3a0,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-09-06,2024-10-06,2080.0,Paid,Salesforce -- September 2024,USD,2024-09-06
97e96957-3ee7-4e83-b6e6-27a439995dc1,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-10-06,2024-11-05,2160.0,Paid,Salesforce -- October 2024,USD,2024-10-06
fe7697fa-c6d4-46ff-8966-83dfa526294f,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-11-04,2024-12-04,2320.0,Paid,Salesforce -- November 2024,USD,2024-11-04
08a00d35-0dca-4f2c-ae22-b8b064084fdc,d5fbdccf-6e6c-4c94-9799-3f64916f8363,7635c9d0-84f3-4302-8a39-2eff628acbc0,2024-12-05,2025-01-04,2560.0,Paid,Salesforce -- December 2024,USD,2024-12-05
bf457ab4-9e34-49de-92f8-0e5c48529209,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-01-05,2021-02-04,527.6,Paid,HubSpot -- January 2021,USD,2021-01-05
6f30962a-245a-43a1-9f42-30d0281d102c,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-02-07,2021-03-09,472.16,Paid,HubSpot -- February 2021,USD,2021-02-07
363056cc-2660-4c00-8e92-03d1e3f616cf,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-03-06,2021-04-05,412.84,open,HubSpot -- March 2021,USD,2021-03-06
be136d62-15a2-4eaf-883e-1a84221a297b,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-04-02,2021-05-02,352.01,Paid,HubSpot -- April 2021,USD,2021-04-02
758e8255-0ffb-4e6a-870f-ba8c738a8189,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-05-05,2021-06-04,332.09,Paid,HubSpot -- May 2021,USD,2021-05-05
9c6a6d50-37d4-4b42-9814-c8e77b78b9a5,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-06-03,2021-07-03,340.63,Paid,HubSpot -- June 2021,USD,2021-06-03
22dfed32-782a-430e-94e7-dba22d9b1a0c,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-07-02,2021-08-01,369.07,Paid,HubSpot -- July 2021,USD,2021-07-02
13ba246d-8bb7-4d32-b3a5-fd3bc388f975,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-08-03,2021-09-02,393.5,Open,HubSpot -- August 2021,usd,2021-08-03
0a011c06-088e-4701-85a8-57ce4cd6502c,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-09-07,2021-10-07,400.89,Paid,HubSpot -- September 2021,USD,2021-09-07
da1d722f-6967-425a-b993-f7be379361e1,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-10-02,2021-11-01,418.67,Paid,HubSpot -- October 2021,USD,2021-10-02
eba405ef-40ef-466a-91dc-ec014304fe4b,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-11-02,2021-12-02,464.94,Paid,HubSpot -- November 2021,USD,2021-11-02
777a42d0-a6b2-4fbe-9709-2fe358e2c10a,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2021-12-03,2022-01-02,561.03,Paid,HUBSPOT -- DECEMBER 2021,USD,2021-12-03
dfe030fa-9e54-4ead-b2da-0e069398ad4a,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-01-06,2022-02-05,817.1,Paid,HubSpot -- January 2022,USD,2022-01-06
3f8f522e-f317-40e4-b4b3-427d84d24dea,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-02-04,2022-03-06,633.18,Paid,HubSpot -- February 2022,USD,2022-02-04
bc5fa311-6b2b-4ea1-bacb-11998bca55db,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-03-04,2022-04-03,568.54,Paid,HubSpot -- March 2022,USD,2022-03-04
3cc50276-c018-426c-8b21-05b39ae2940a,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-04-02,2022-05-02,522.52,Paid,HubSpot -- April 2022,USD,2022-04-02
c5a22e7c-ff69-48bd-b99d-8b5b9df6156a,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-05-02,2022-06-01,495.44,Paid,HubSpot -- May 2022,USD,2022-05-02
fdea5d43-049a-499b-b14c-79aba30b51e0,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-06-07,2022-07-07,463.65,Paid,HubSpot -- June 2022,USD,2022-06-07
c8319821-4e9c-4b37-8558-25c927a714cb,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-07-06,2022-08-05,505.79,Open,HubSpot -- July 2022,USD,2022-07-06
1e26d0f9-617d-41dc-a9e8-1b713e97376c,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-08-03,2022-09-02,554.86,Paid,HubSpot -- August 2022,USD,2022-08-03
06988efd-06fd-4c31-a397-afd464f4198f,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-09-06,2022-10-06,580.4,Paid,HubSpot -- September 2022,USD,2022-09-06
ebc6fe05-8572-4e25-97d2-c40a503494a1,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-10-07,2022-11-06,643.29,Paid,HubSpot -- October 2022,USD,2022-10-07
c03eb1db-a96c-44b2-a79e-b71499f05317,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-11-03,2022-12-03,735.2,Paid,HubSpot -- November 2022,USD,2022-11-03
26dcb1f6-48e9-42a6-bb7f-94e8d20d7cd0,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2022-12-06,2023-01-05,789.99,Paid,HubSpot -- December 2022,USD,2022-12-06
b36f9266-ab08-4623-ba05-1d55a6b32555,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-01-02,2023-02-01,1050.51,Paid,HubSpot -- January 2023,USD,2023-01-02
b997dbc2-6256-42eb-b3c7-6eda6c9021a4,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-02-04,2023-03-06,906.71,Paid,HubSpot -- February 2023,USD,2023-02-04
f386953f-63cf-4a8d-ae84-269742db5134,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-03-02,2023-04-01,746.5,Paid,HubSpot -- March 2023,USD,2023-03-02
6cfd6a12-1c92-4281-8427-95a63140406d,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-04-05,2023-05-05,660.78,Paid,HubSpot -- April 2023,USD,2023-04-05
c9e71042-ea03-400a-9eba-54894dd0c6aa,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-05-05,2023-06-04,627.66,Paid,HubSpot -- May 2023,USD,2023-05-05
48164d45-f861-424c-8e82-9ac600a185d9,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-06-03,2023-07-03,645.47,Open,HubSpot -- June 2023,USD,2023-06-03
8711d6c1-4abd-4357-b1cf-ce23247b177a,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-07-06,2023-08-05,685.78,Paid,HubSpot -- July 2023,USD,2023-07-06
f9ce359a-f8d0-4e5a-a32e-38d22a78422d,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-08-04,2023-09-03,708.8,Paid,HubSpot -- August 2023,USD,2023-08-04
da902e83-0985-468a-a8c0-c7bd75c24441,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-09-07,2023-10-07,842.99,Paid,HubSpot -- September 2023,USD,2023-09-07
dcce9f07-006c-475c-88aa-334cb499cddc,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-10-06,2023-11-05,881.38,Paid,HubSpot -- October 2023,USD,2023-10-06
0aeeec0f-5e0e-47ba-999e-c9a710421d19,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-11-04,2023-12-04,982.52,Paid,HubSpot -- November 2023,USD,2023-11-04
3d27598b-97b7-4a77-8da6-b0f92665392d,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2023-12-03,2024-01-02,1012.19,paid,HubSpot -- December 2023,USD,2023-12-03
905372b3-e468-48ef-a4b8-ababf12b05f3,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-01-02,2024-02-01,1270.02,Paid,HubSpot -- January 2024,USD,2024-01-02
f499323d-4284-4fb1-bbba-4cf77d3b4567,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-02-06,2024-03-07,1035.58,Paid,HubSpot -- February 2024,USD,2024-02-06
09d84f72-2cac-473b-a608-a7bf62a4382b,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-03-05,2024-04-04,967.63,Paid,HubSpot -- March 2024,usd,2024-03-05
ab82264f-7dc6-449c-a2aa-d6b9aa1ea57d,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-04-03,2024-05-03,861.37,Paid,HubSpot -- April 2024,USD,2024-04-03
d86417ca-3422-4340-8057-8df825ec0311,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-05-02,2024-06-01,804.93,Paid,HubSpot -- May 2024,USD,2024-05-02
8a086cba-c535-4040-b0cf-b87b7cee7791,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-06-05,2024-07-05,804.01,Paid,HubSpot -- June 2024,USD,2024-06-05
230a3547-8d64-4e59-aff3-ea86fb593de5,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-07-03,2024-08-02,811.63,Paid,HubSpot -- July 2024,USD,2024-07-03
65cce6e4-39d8-4e52-a1cc-ebc4bf54ff43,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-08-03,2024-09-02,909.55,Paid,HubSpot -- August 2024,USD,2024-08-03
6ef293c7-b4a1-4940-85fa-0c2a5fd5a85e,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-09-05,2024-10-05,940.58,Paid,HubSpot -- September 2024,USD,2024-09-05
7db8f387-3cf9-4044-8ea6-fcb3035702c9,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-10-02,2024-11-01,997.67,Paid,HubSpot -- October 2024,USD,2024-10-02
81cd0efe-dc0f-466e-9d80-4eee7a4ca490,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-11-06,2024-12-06,1134.9,Paid,HubSpot -- November 2024,USD,2024-11-06
484043bd-c656-43e5-852f-dc84376d3b4e,1fbc6c20-420f-4186-9d5b-741117b164fd,aa6ca08f-9fa8-4dc6-8174-8aea5ef6ac3d,2024-12-05,2025-01-04,1226.38,Paid,HubSpot -- December 2024,USD,2024-12-05
3bd053fc-571d-4692-ad91-cdf94a800145,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-01-06,2021-02-05,204.45,Paid,Slack -- January 2021,USD,2021-01-06
dd9babed-a3cb-4cba-b582-437071f89ad7,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-02-02,2021-03-04,206.46,Paid,Slack -- February 2021,USD,2021-02-02
259519fc-5ef6-43ca-9d03-447a61ae2330,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-03-07,2021-04-06,211.17,Paid,Slack -- March 2021,USD,2021-03-07
adc94d7d-5e15-44e4-8084-6aa41a08969a,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-04-02,2021-05-02,190.36,Paid,Slack -- April 2021,USD,2021-04-02
8921bd69-0848-4e70-a0d3-e14720b3d3a8,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-05-05,2021-06-04,221.4,Paid,Slack -- May 2021,USD,2021-05-05
efbf416f-da16-4c95-a804-55923f36c19d,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-06-03,2021-07-03,203.34,Open,Slack -- June 2021,USD,2021-06-03
9aa3a787-5b30-4a8d-bde4-8763c1f14072,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-07-02,2021-08-01,245.57,Paid,Slack -- July 2021,USD,2021-07-02
cd71dad3-ca50-4dad-86aa-fc4d075213b5,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-08-05,2021-09-04,239.24,Paid,Slack -- August 2021,USD,2021-08-05
2babaae3-bed4-416e-a24c-4ae38b7fdbe9,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-09-03,2021-10-03,235.03,Paid,Slack -- September 2021,USD,2021-09-03
99e14494-1d30-49f6-8037-7a87c7173602,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-10-04,2021-11-03,240.18,Paid,Slack -- October 2021,USD,2021-10-04
51e9b8e8-f32b-4c73-af8c-c2586f847368,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-11-06,2021-12-06,290.33,Paid,Slack -- November 2021,USD,2021-11-06
54651505-fb73-4ece-90b9-2c7f59472a91,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2021-12-06,2022-01-05,295.32,Open,Slack -- December 2021  ,USD,2021-12-06
025e7031-6ef7-477a-8982-1766fbc69a34,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-01-02,2022-02-01,270.34,Paid,Slack -- January 2022,USD,2022-01-02
1df8d5e1-7d8a-4d17-847b-1b326a015a9d,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-02-04,2022-03-06,267.8,Paid,Slack -- February 2022,USD,2022-02-04
77c6fe5f-cc5e-4eb8-9b90-1923f55efea8,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-03-03,2022-04-02,276.02,Paid,Slack -- March 2022,USD,2022-03-03
0f993c04-663a-4868-ac42-78a158c0ea3b,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-04-03,2022-05-03,304.22,Open,Slack -- April 2022,USD,2022-04-03
836a4cda-ed5b-4ea2-b23c-4274d57148e7,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-05-03,2022-06-02,336.21,Paid,Slack -- May 2022,USD,2022-05-03
4f840e0d-d78e-41ae-9580-3357fc961d86,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-06-06,2022-07-06,329.89,Paid,Slack -- June 2022,USD,2022-06-06
d896057e-5af7-429a-abbf-338a3421576b,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-07-07,2022-08-06,344.92,Paid,Slack -- July 2022,USD,2022-07-07
10f63899-0b5c-4bc5-bab1-363cf7e642d5,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-08-06,2022-09-05,342.32,Paid,Slack -- August 2022,USD,2022-08-06
5adc5219-757f-4061-a6e9-861d9c6b857d,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-09-04,2022-10-04,371.88,Paid,Slack -- September 2022,USD,2022-09-04
24192245-01ae-4adb-bfcc-87a7f7313526,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-10-04,2022-11-03,383.19,Paid,Slack -- October 2022,USD,2022-10-04
1669c013-6516-489d-ac00-580315fd0f4a,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-11-05,2022-12-05,365.12,Open,Slack -- November 2022,USD,2022-11-05
c15bd3df-f49b-4c4b-b236-f490d613924e,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2022-12-04,2023-01-03,456.49,Paid,Slack -- December 2022,usd,2022-12-04
70cc9671-7e06-4d8b-8944-9cef4d76d77e,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-01-02,2023-02-01,354.66,Paid,Slack -- January 2023,USD,2023-01-02
bc46462a-bd46-4fac-9bcb-f0c048a38471,8eab6ab5-a06f-4637-b024-283508d3bb4e,7635c9d0-84f3-4302-8a39-2eff628acbc0,2023-02-04,2023-03-06,347.54,Paid,Slack -- February 2023,USD,2023-02-04
