payroll_id,employee_id,department,pay_period_start,pay_period_end,gross_pay,tax_withheld,net_pay,payment_date,pay_type,created_at
8956775d-a9b5-47da-92a1-531716ae2c30,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-06-01,2022-06-30,14466.67,4312.07,10154.6,2022-07-02,Salary,2022-06-30
c6334097-0757-4a82-9755-cba1052aab6d,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-07-01,2022-07-31,14466.67,4312.07,10154.6,2022-08-02,Salary,2022-07-31
9a6dee2a-8a0e-4972-8b2f-60bfa6617ba5,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-08-01,2022-08-31,14466.67,4312.07,10154.6,2022-09-02,Salary,2022-08-31
c65a3f05-0485-4316-a35f-211bc194c812,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-09-01,2022-09-30,14466.67,4312.07,10154.6,2022-10-02,Salary,2022-09-30
b97dfa06-6ef9-48a8-bf97-53594bc7024a,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-10-01,2022-10-31,14466.67,4312.07,10154.6,2022-11-02,Salary,2022-10-31
d1fbb067-6a9a-431f-bdf8-be105db6d803,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-11-01,2022-11-30,14466.67,4312.07,10154.6,2022-12-02,Salary,2022-11-30
1a4d8790-f6f5-4243-83c6-cc943018516c,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-12-01,2022-12-31,14466.67,4312.07,10154.6,2023-01-02,Salary,2022-12-31
c23b85cb-926b-4edf-b987-34ae6bc59bb6,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-01-01,2023-01-31,14466.67,4312.07,10154.6,2023-02-02,Salary,2023-01-31
68529c6c-40e6-42ec-8cd0-8d71422ee8a0,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-02-01,2023-02-28,14466.67,4312.07,10154.6,2023-03-02,Salary,2023-02-28
b10d009f-695e-4f24-9778-595b44edc9c1,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-03-01,2023-03-31,14466.67,4312.07,10154.6,2023-04-02,Salary,2023-03-31
d5f35c8e-254a-437b-800f-339b3fa55408,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-04-01,2023-04-30,14466.67,4312.07,10154.6,2023-05-02,Salary,2023-04-30
6ae2fdf9-7e53-442e-9589-6fdba6877005,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-05-01,2023-05-31,14466.67,4312.07,10154.6,2023-06-02,Salary,2023-05-31
7857f9cf-71ec-42d3-a3a4-95aa0f3d2fb3,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-06-01,2023-06-30,14466.67,4312.07,10154.6,2023-07-02,Salary,2023-06-30
0b1f47d9-6ebb-4da4-91ae-f3a96f038bd1,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-07-01,2023-07-31,14466.67,4312.07,10154.6,2023-08-02,Salary,2023-07-31
dc42f0e0-ede4-4504-a089-5137c8fbc132,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-08-01,2023-08-31,14466.67,4312.07,10154.6,2023-09-02,Salary,2023-08-31
83e4ea40-4505-4d3f-82be-c6ddabc51925,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-09-01,2023-09-30,14466.67,4312.07,10154.6,2023-10-02,Salary,2023-09-30
b791d252-de9a-493d-848b-d0aeca35279f,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-10-01,2023-10-31,14466.67,4312.07,10154.6,2023-11-02,Salary,2023-10-31
2e4a15aa-0dfc-4dd0-bf5d-ab25d5452f89,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-11-01,2023-11-30,14466.67,4312.07,10154.6,2023-12-02,Salary,2023-11-30
aa7f2695-6b8f-4fa2-93e2-dc1bf5940b94,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-12-01,2023-12-31,14466.67,4312.07,10154.6,2024-01-02,Salary,2023-12-31
ca827064-8cfc-4cd4-8057-19dd5012e92a,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-01-01,2024-01-31,14466.67,4312.07,10154.6,2024-02-02,Salary,2024-01-31
9c536303-966f-4b8d-8674-07c2313cf296,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-02-01,2024-02-29,14466.67,4312.07,10154.6,2024-03-02,Salary,2024-02-29
c7299d30-bc4b-4bd0-bf8a-1e74e66b5e4f,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-03-01,2024-03-31,14466.67,4312.07,10154.6,2024-04-02,Salary,2024-03-31
768ad6cd-0005-4e29-84f7-b44648332c78,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-04-01,2024-04-30,14466.67,4312.07,10154.6,2024-05-02,Salary,2024-04-30
4234064e-379d-4971-aa0d-37353f41cced,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-05-01,2024-05-31,14466.67,4312.07,10154.6,2024-06-02,Salary,2024-05-31
78498bdb-af82-47f6-b5aa-134c73f0ccca,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-06-01,2024-06-30,14466.67,4312.07,10154.6,2024-07-02,Salary,2024-06-30
f0a411ea-1d65-46ac-90a0-768dbff7e1d5,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-07-01,2024-07-31,14466.67,4312.07,10154.6,2024-08-02,Salary,2024-07-31
e4fe8bd0-2929-4db2-aba2-949277b18e53,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-08-01,2024-08-31,14466.67,4312.07,10154.6,2024-09-02,Salary,2024-08-31
69adcc00-fd04-4a19-bf67-1dac57c041e8,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-09-01,2024-09-30,14466.67,4312.07,10154.6,2024-10-02,Salary,2024-09-30
f955a66a-c5bf-4140-9c8f-46ae1f4dcee5,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-10-01,2024-10-31,14466.67,4312.07,10154.6,2024-11-02,Salary,2024-10-31
ac52dd69-c8af-4a7a-b544-eeac26b933d0,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-11-01,2024-11-30,14466.67,4312.07,10154.6,2024-12-02,Salary,2024-11-30
47713ff6-a70f-43a5-804b-b2cc08689b63,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-12-01,2024-12-31,14466.67,4312.07,10154.6,2025-01-02,Salary,2024-12-31
dae6a36a-1043-4270-a8bd-8579a0817ddc,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2021-12-01,2021-12-31,3616.67,1338.17,2278.5,2021-12-31,Bonus,2021-12-31
7b728dbb-118f-45a5-a6e7-878e508d1174,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2022-12-01,2022-12-31,3616.67,1338.17,2278.5,2022-12-31,Bonus,2022-12-31
5beee18e-c6e3-48a7-aac3-5ee7093d8863,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2023-12-01,2023-12-31,3616.67,1338.17,2278.5,2023-12-31,Bonus,2023-12-31
89e67c87-d3a7-4503-a39f-8faa11e9cc72,59682f8f-d8ef-4d39-aa2c-d6406f5adfe8,Engineering,2024-12-01,2024-12-31,3616.67,1338.17,2278.5,2024-12-31,Bonus,2024-12-31
58d251a2-71e0-4349-b253-466c73405ef6,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-01-01,2021-01-31,10366.67,2313.83,8052.84,2021-02-02,Salary,2021-01-31
8f920469-5d29-42ac-9be9-f48c86225b5a,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-02-01,2021-02-28,10366.67,2313.83,8052.84,2021-03-02,Salary,2021-02-28
90f4d221-ed03-4387-9b2c-3f0d748c9e77,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-03-01,2021-03-31,10366.67,2313.83,8052.84,2021-04-02,Salary,2021-03-31
57876a92-4f14-40f6-842d-8a80f7bbafbe,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-04-01,2021-04-30,10366.67,2313.83,8052.84,2021-05-02,Salary,2021-04-30
f4f0b4f8-57db-46b8-b9e8-8bbb160a1e3c,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-05-01,2021-05-31,10366.67,2313.83,8052.84,2021-06-02,Salary,2021-05-31
dfcd290f-75ec-476d-a224-807dbd950ab2,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-06-01,2021-06-30,10366.67,2313.83,8052.84,2021-07-02,Salary,2021-06-30
bbc6ea95-4274-4efe-a8bd-f537dc654526,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-07-01,2021-07-31,10366.67,2313.83,8052.84,2021-08-02,Salary,2021-07-31
7627d5bd-39e4-49ce-a267-4126c5641756,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-08-01,2021-08-31,10366.67,2313.83,8052.84,2021-09-02,Salary,2021-08-31
6a3c7348-c02a-4a7e-b81c-ce8a68674efa,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-09-01,2021-09-30,10366.67,2313.83,8052.84,2021-10-02,Salary,2021-09-30
83ccf362-94e2-424b-9b6c-9b01e7ea31ee,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-10-01,2021-10-31,10366.67,2313.83,8052.84,2021-11-02,Salary,2021-10-31
48c9c58d-78db-407d-ac8d-f7cd26f01d63,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-11-01,2021-11-30,10366.67,2313.83,8052.84,2021-12-02,Salary,2021-11-30
a31f4971-de5c-418d-b808-6614e765af7b,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-12-01,2021-12-31,10366.67,2313.83,8052.84,2022-01-02,Salary,2021-12-31
f6430815-5a13-4df5-9fbd-f400423b1be5,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-01-01,2022-01-31,10366.67,2313.83,8052.84,2022-02-02,Salary,2022-01-31
8314a373-7b55-4ff2-8a90-304852d27c97,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-02-01,2022-02-28,10366.67,2313.83,8052.84,2022-03-02,Salary,2022-02-28
e4a7f8ba-9138-4d94-a2fa-1ea2f0262804,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-03-01,2022-03-31,10366.67,2313.83,8052.84,2022-04-02,Salary,2022-03-31
d84bb769-a40a-42bc-9afd-ae94234f41d3,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-04-01,2022-04-30,10366.67,2313.83,8052.84,2022-05-02,Salary,2022-04-30
56645f8a-b6b9-4d6f-8824-60bcb950e70b,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-05-01,2022-05-31,10366.67,2313.83,8052.84,2022-06-02,Salary,2022-05-31
407fdad4-33d5-4835-81e9-f4b4ae8716f7,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-06-01,2022-06-30,10366.67,2313.83,8052.84,2022-07-02,Salary,2022-06-30
fdaf34a3-9b19-44e7-aee4-d4d32b59cee3,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-07-01,2022-07-31,10366.67,2313.83,8052.84,2022-08-02,Salary,2022-07-31
1e1de305-2e23-4fe9-845b-1e388ff8977e,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-08-01,2022-08-31,10366.67,2313.83,8052.84,2022-09-02,Salary,2022-08-31
9c1c60c1-ed77-4b85-96f8-b8041eddcff0,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-09-01,2022-09-30,10366.67,2313.83,8052.84,2022-10-02,Salary,2022-09-30
a994bbe7-2d98-4b2b-bbcc-fa3a2523acec,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-10-01,2022-10-31,10366.67,2313.83,8052.84,2022-11-02,Salary,2022-10-31
8a291fd4-ff6f-4f72-9056-78b202b33335,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-11-01,2022-11-30,10366.67,2313.83,8052.84,2022-12-02,Salary,2022-11-30
abfe46b1-d001-40fa-8188-58c1f5d474d3,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-12-01,2022-12-31,10366.67,2313.83,8052.84,2023-01-02,Salary,2022-12-31
03304f2d-2408-4705-9ce8-debb709d2ed9,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-01-01,2023-01-31,10366.67,2313.83,8052.84,2023-02-02,Salary,2023-01-31
b9c98e58-92eb-4459-852c-a4653fff9ad3,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-02-01,2023-02-28,10366.67,2313.83,8052.84,2023-03-02,Salary,2023-02-28
0ee01fa2-c316-47b6-a18e-24e020ae4075,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-03-01,2023-03-31,10366.67,2313.83,8052.84,2023-04-02,Salary,2023-03-31
f61e1bbd-e18a-4af8-b821-6ded4f14ac98,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-04-01,2023-04-30,10366.67,2313.83,8052.84,2023-05-02,Salary,2023-04-30
13a4b153-8ba6-4eac-baa3-201c3fdedc8a,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-05-01,2023-05-31,10366.67,2313.83,8052.84,2023-06-02,Salary,2023-05-31
604a8aba-d988-4906-9edf-6a50e2aa2df6,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-06-01,2023-06-30,10366.67,2313.83,8052.84,2023-07-02,Salary,2023-06-30
a080453b-04a8-4fac-b53c-0fcab7f24c53,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-07-01,2023-07-31,10366.67,2313.83,8052.84,2023-08-02,Salary,2023-07-31
57be1fdd-f197-4508-a914-26e2ef3592d0,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-08-01,2023-08-31,10366.67,2313.83,8052.84,2023-09-02,Salary,2023-08-31
2bf56339-28d7-43a6-ac96-578156bdc519,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-09-01,2023-09-30,10366.67,2313.83,8052.84,2023-10-02,Salary,2023-09-30
c6599675-1b9a-4707-b23a-c334a470753a,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-10-01,2023-10-31,10366.67,2313.83,8052.84,2023-11-02,Salary,2023-10-31
16b734ad-67c8-4b71-8dfe-bd7371714346,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-11-01,2023-11-30,10366.67,2313.83,8052.84,2023-12-02,Salary,2023-11-30
9bb5c212-37a8-413c-988b-45610ddd7353,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-12-01,2023-12-31,10366.67,2313.83,8052.84,2024-01-02,Salary,2023-12-31
8a38ed68-38da-4e71-9a0b-879b713b4af9,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-01-01,2024-01-31,10366.67,2313.83,8052.84,2024-02-02,Salary,2024-01-31
c4d161b8-84b9-48d5-bda4-fed5b4bf964d,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-02-01,2024-02-29,10366.67,2313.83,8052.84,2024-03-02,Salary,2024-02-29
5b722d91-cb5a-470d-8bcc-e4b338e8b4d5,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-03-01,2024-03-31,10366.67,2313.83,8052.84,2024-04-02,Salary,2024-03-31
40551c24-557f-4cf9-9c00-f90f3b9c769b,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-04-01,2024-04-30,10366.67,2313.83,8052.84,2024-05-02,Salary,2024-04-30
e2f6b83e-d2ae-4687-96a2-ab475974a72c,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-05-01,2024-05-31,10366.67,2313.83,8052.84,2024-06-02,Salary,2024-05-31
9140b43a-19c6-4438-954c-588c7a00b58b,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-06-01,2024-06-30,10366.67,2313.83,8052.84,2024-07-02,Salary,2024-06-30
3d3dc54a-13ee-4e07-baa8-3991c05f29c0,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-07-01,2024-07-31,10366.67,2313.83,8052.84,2024-08-02,Salary,2024-07-31
999efd61-e216-45be-b667-1253df7ce94d,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-08-01,2024-08-31,10366.67,2313.83,8052.84,2024-09-02,Salary,2024-08-31
722a8151-a89a-406e-9125-9a4558c1ef1d,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-09-01,2024-09-30,10366.67,2313.83,8052.84,2024-10-02,Salary,2024-09-30
5c9b511b-2d4e-4c27-a64d-5b3f3e747dc8,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-10-01,2024-10-31,10366.67,2313.83,8052.84,2024-11-02,Salary,2024-10-31
3973f564-85ca-468d-95f5-96381fb97786,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-11-01,2024-11-30,10366.67,2313.83,8052.84,2024-12-02,Salary,2024-11-30
2ecad3b2-e142-4e55-8fec-051aa2fa96bf,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-12-01,2024-12-31,10366.67,2313.83,8052.84,2025-01-02,Salary,2024-12-31
17d81087-4735-4fe9-bfd4-5f15f722c871,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2021-12-01,2021-12-31,2591.67,958.92,1632.75,2021-12-31,Bonus,2021-12-31
f205fd84-de1e-4526-a529-020d5de36465,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2022-12-01,2022-12-31,2591.67,958.92,1632.75,2022-12-31,Bonus,2022-12-31
a98c4c45-8fc7-4f97-9051-f9188910e1bb,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2023-12-01,2023-12-31,2591.67,958.92,1632.75,2023-12-31,Bonus,2023-12-31
9800e871-674a-44b8-a8e8-e240f9c81e31,1cb4ada3-8567-4de8-8393-e6f5119757e2,Engineering,2024-12-01,2024-12-31,2591.67,958.92,1632.75,2024-12-31,Bonus,2024-12-31
52a1fc0a-4952-4a2f-a39e-583d2b2634b4,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-01-01,2021-01-31,9891.67,2675.53,7216.14,2021-02-02,Salary,2021-01-31
4b426d38-c204-49ca-8f43-7db179494c1c,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-02-01,2021-02-28,9891.67,2675.53,7216.14,2021-03-02,Salary,2021-02-28
6ae4ff1e-55e8-4094-a738-8b63b6b22f3c,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-03-01,2021-03-31,9891.67,2675.53,7216.14,2021-04-02,Salary,2021-03-31
da83097a-e568-4064-ae6e-7082bc4840c3,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-04-01,2021-04-30,9891.67,2675.53,7216.14,2021-05-02,Salary,2021-04-30
3f5dd44a-b1c9-45bf-877b-1d4d489a6ec1,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-05-01,2021-05-31,9891.67,2675.53,7216.14,2021-06-02,Salary,2021-05-31
59df835b-b846-4ce5-93e6-12bae4ecb904,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-06-01,2021-06-30,9891.67,2675.53,7216.14,2021-07-02,Salary,2021-06-30
060452cf-1a6f-4bc9-a248-b686e9f4753c,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-07-01,2021-07-31,9891.67,2675.53,7216.14,2021-08-02,Salary,2021-07-31
ef8e75d4-6cad-4b22-bee3-54dd680d929a,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-08-01,2021-08-31,9891.67,2675.53,7216.14,2021-09-02,Salary,2021-08-31
319b99ae-cade-4454-a331-9b579559a589,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-09-01,2021-09-30,9891.67,2675.53,7216.14,2021-10-02,Salary,2021-09-30
790eb78d-1e08-49c1-aca7-c84b44a783f7,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-10-01,2021-10-31,9891.67,2675.53,7216.14,2021-11-02,Salary,2021-10-31
53b64c1d-7cbc-4602-86cf-8ed6c1cf887e,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-11-01,2021-11-30,9891.67,2675.53,7216.14,2021-12-02,Salary,2021-11-30
ee70b0d3-353a-4c7d-8dfa-4c1263dc9d39,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2021-12-01,2021-12-31,9891.67,2675.53,7216.14,2022-01-02,Salary,2021-12-31
bfedef17-7adc-4d5d-8ac9-1ffbf03e28a3,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-01-01,2022-01-31,9891.67,2675.53,7216.14,2022-02-02,Salary,2022-01-31
801c9b7c-1e33-4f88-9079-5269529e51a3,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-02-01,2022-02-28,9891.67,2675.53,7216.14,2022-03-02,Salary,2022-02-28
5086ca37-1143-47f8-bf6e-791cfdd12a31,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-03-01,2022-03-31,9891.67,2675.53,7216.14,2022-04-02,Salary,2022-03-31
24ec26fc-b629-4325-bad2-ba63f6b35b8e,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-04-01,2022-04-30,9891.67,2675.53,7216.14,2022-05-02,Salary,2022-04-30
04fc3631-4b70-41fd-9d4d-ca25f9b30271,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-05-01,2022-05-31,9891.67,2675.53,7216.14,2022-06-02,Salary,2022-05-31
67da1ddc-096d-4738-910f-e2bc472988b1,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-06-01,2022-06-30,9891.67,2675.53,7216.14,2022-07-02,Salary,2022-06-30
46853651-6c0f-4075-89d2-24049717a354,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-07-01,2022-07-31,9891.67,2675.53,7216.14,2022-08-02,Salary,2022-07-31
cbdf561d-ed9f-4cf5-a124-19f0af0e6b28,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-08-01,2022-08-31,9891.67,2675.53,7216.14,2022-09-02,Salary,2022-08-31
0d374c9e-5f50-4fd1-a1ff-db8e37c72d98,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-09-01,2022-09-30,9891.67,2675.53,7216.14,2022-10-02,Salary,2022-09-30
78a67007-72d1-4845-8ed8-7e89a0042af1,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-10-01,2022-10-31,9891.67,2675.53,7216.14,2022-11-02,Salary,2022-10-31
25064cfc-e0c0-4d3b-8480-d6e94e9a30d5,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-11-01,2022-11-30,9891.67,2675.53,7216.14,2022-12-02,Salary,2022-11-30
1d6ab787-9d5c-4d81-ab73-6dea035a0946,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2022-12-01,2022-12-31,9891.67,2675.53,7216.14,2023-01-02,Salary,2022-12-31
8e0e5409-f4e7-4921-9e6f-158753f8061c,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-01-01,2023-01-31,9891.67,2675.53,7216.14,2023-02-02,Salary,2023-01-31
386e0cd6-98fc-43b9-b774-e0786b1a8ee3,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-02-01,2023-02-28,9891.67,2675.53,7216.14,2023-03-02,Salary,2023-02-28
7077e4c4-3dee-4b89-b61b-db562c77cdb8,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-03-01,2023-03-31,9891.67,2675.53,7216.14,2023-04-02,Salary,2023-03-31
c89532a9-e10a-4f9b-8f59-671a39bc8da6,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-04-01,2023-04-30,9891.67,2675.53,7216.14,2023-05-02,Salary,2023-04-30
3e04e1ee-5bdf-40b3-ad40-65870a92ab94,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-05-01,2023-05-31,9891.67,2675.53,7216.14,2023-06-02,Salary,2023-05-31
15eaf121-10d7-4829-9941-79fac6757d37,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-06-01,2023-06-30,9891.67,2675.53,7216.14,2023-07-02,Salary,2023-06-30
ace5e869-1619-4727-8908-d6afab0d077f,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-07-01,2023-07-31,9891.67,2675.53,7216.14,2023-08-02,Salary,2023-07-31
5e903fa1-161b-4c91-ab52-9b9eb2e5ce34,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-08-01,2023-08-31,9891.67,2675.53,7216.14,2023-09-02,Salary,2023-08-31
b46543e0-1d91-40c9-9cdc-45a4e4c04cc3,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-09-01,2023-09-30,9891.67,2675.53,7216.14,2023-10-02,Salary,2023-09-30
e78fe246-37a8-43c5-b5c0-29166675fcc1,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-10-01,2023-10-31,9891.67,2675.53,7216.14,2023-11-02,Salary,2023-10-31
e99b73b5-ecaf-41b5-a3ab-a118726fe07a,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-11-01,2023-11-30,9891.67,2675.53,7216.14,2023-12-02,Salary,2023-11-30
0d416e8c-6630-47c8-abed-fc21204e615e,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2023-12-01,2023-12-31,9891.67,2675.53,7216.14,2024-01-02,Salary,2023-12-31
bc0dadb7-7ce2-43db-9bdb-dc5f2e28cd35,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2024-01-01,2024-01-31,9891.67,2675.53,7216.14,2024-02-02,Salary,2024-01-31
ec1141cb-35c2-4973-899b-26829f2ef7bc,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2024-02-01,2024-02-29,9891.67,2675.53,7216.14,2024-03-02,Salary,2024-02-29
e5225eec-03bb-4fc6-aca0-d2deebb09205,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2024-03-01,2024-03-31,9891.67,2675.53,7216.14,2024-04-02,Salary,2024-03-31
0c3435dc-b107-4632-bb2c-fb1ac53bb79c,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2024-04-01,2024-04-30,9891.67,2675.53,7216.14,2024-05-02,Salary,2024-04-30
b5d23d32-c5da-4147-b6c1-21c8fe538f6b,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2024-05-01,2024-05-31,9891.67,2675.53,7216.14,2024-06-02,Salary,2024-05-31
e7cbf534-bc53-4479-ab1c-9b1e78dddcbf,3bb57d67-d8c2-40dd-aea2-ec3946400ff6,Engineering,2024-06-01,2024-06-30,9891.67,2675.53,7216.14,2024-07-02,Salary,2024-06-30
