customer_id,company_name,industry,segment,region,billing_email,credit_limit,created_at,is_active
44b1890e-e69a-4be9-aa4a-cb75e9083300,"Hampton, Knapp and Salas",PropTech,SMB,Northeast,thorntonapril@nguyen.com,100000,2023-05-04,True
8237a4ed-1ad5-433e-8387-7449057354c6,Stevens PLC,FinTech,Mid-Market,International,amy49@lee-wright.net,10000,2023-02-25,True
cc0d0788-f781-4b37-a633-7a7130d295d0,Walker-Dudley,HR Tech,SMB,West,kellie37@castillo-castro.com,50000,2023-10-11,True
4659fe12-99e7-4bd1-a75c-4964a885aac9,Martinez-Rhodes,PropTech,SMB,Southwest,zhuang@blevins-ballard.com,10000,2023-07-21,True
0781a4a7-a15a-4c0c-b360-977c9a9bbc8f,Roberts Ltd,HR Tech,SMB,Southwest,reedscott@burgess-lewis.net,10000,2023-03-12,True
f1f7ad45-a782-4824-823d-905f45badc70,Fitzpatrick-Horton,PropTech,Enterprise,Southeast,danielyang@sanchez.net,25000,2023-07-21,False
1debf8bb-926d-4111-be50-a2bdb35a6ec0,Little Inc,Legal Tech,Mid-Market,Southwest,gutierrezjennifer@maldonado.com,50000,2023-09-01,True
3fccb41d-1f96-46b6-bb7c-434e7c0ace52,"Spence, Moore and Delgado",HealthTech,Mid-Market,International,mwoods@morris-brewer.com,250000,2023-08-31,True
ea2bae58-4407-4f06-ac2d-a919ddc4e71c,"Andrews, Nichols and Sharp",E-Commerce,Mid-Market,Southeast,gentrygregory@peck.biz,100000,2023-03-17,True
28f7e6ff-61aa-4ee2-971a-c96205275fb9,Lopez-Curry,HealthTech,SMB,West,nancy04@morrison.info,100000,2023-09-14,True
e3ead142-5d0c-4e06-a99b-100ca3f2843b,"Daniels, Snyder and Mays",FinTech,Mid-Market,Southwest,znelson@rivera.info,250000,2023-07-12,True
43738c7b-57d7-4771-a310-40e40d09fc6b,"Scott, Lopez and Doyle",HR Tech,Mid-Market,International,ashley32@chase.net,50000,2023-11-09,True
d039ba6d-fa13-4d5e-ae05-c24e7e74ca11,Miller-Caldwell,Legal Tech,SMB,Midwest,tinawoods@smith.com,100000,2023-06-12,True
5e1cf25b-54a7-4b1c-bca0-a40b578de6ce,Molina-Finley,Legal Tech,Mid-Market,Southwest,brandi90@valdez-schwartz.com,50000,2023-03-16,True
aebb73c6-ca9d-427a-b682-8659b1183eee,"Wilson, Parker and Sullivan",HealthTech,SMB,Midwest,hannah45@walker.info,250000,2023-05-19,False
fafc7084-a99b-4937-8046-e6ba4fa9568e,"Zhang, Brooks and Miles",EdTech,Mid-Market,Southeast,ztodd@petersen.org,250000,2023-04-26,True
e9fa317c-5260-4365-a33a-2f2516470095,Fox PLC,InsurTech,SMB,International,christian9.1@poole.com,25000,2023-07-28,True
20ded301-cc94-4621-ac12-0deedd6dc0ff,"Herrera, Martin and Bond",PropTech,SMB,Midwest,nwilson@aguilar.com,10000,2023-11-30,True
3edec2d1-9e06-4b8f-91ab-ebf87f738c9c,Anderson-Perry,FinTech,SMB,Southeast,hansenemily@cummings-foster.com,100000,2023-09-11,True
70528b29-cfc8-40be-a496-ac30a0839fd5,"Robinson, Jones and Henderson",Legal Tech,SMB,Southwest,weaverbrian@andersen.com,50000,2023-05-26,True
438c2102-6f66-40f6-83da-a0a1efc7f0d4,Ortiz-Mack,PropTech,SMB,Southwest,ybrooks@kane-knox.biz,10000,2023-06-19,True
653f64d0-2f14-41a4-a6bd-53fd074b674c,Vega Ltd,Legal Tech,SMB,Midwest,desireebailey@haney.net,25000,2023-03-31,True
de60d8fc-177d-471b-9c18-2fd42a4b7ae1,Luna and Sons,InsurTech,Mid-Market,Northeast,avilatiffany@nunez-stephens.net,25000,2023-09-02,True
a8194b8c-0110-456f-aa16-51f8c526113c,Morrow-Wright,Legal Tech,SMB,Midwest,eric31@pacheco.org,250000,2023-01-06,True
3273f88e-6848-4db0-bd2f-40d0a4920545,Allen Inc,E-Commerce,SMB,Midwest,wheelersean@warner.biz,50000,2023-12-20,True
c3e4abd3-5c86-40ab-a49f-6180eb11a710,Young-Robinson,Legal Tech,SMB,Southeast,taylorvictoria@cabrera.org,250000,2023-07-11,True
e4d13db2-6bb4-4f08-b069-d78ed01b0dac,Ray-Barton,PropTech,Mid-Market,Southeast,joel28@gutierrez.com,250000,2023-02-11,True
96c7c070-da59-4a52-bb6d-f0cee341d19e,"Fry, Hobbs and Buck",HR Tech,Mid-Market,Northeast,dpeters@david-powers.net,25000,2023-10-21,True
923c8742-e4fd-4fa1-92a3-8bbe0edc53f5,Horton-Russell,PropTech,SMB,Southwest,nicholas87@atkinson.com,100000,2023-01-29,True
f23c1c96-bebc-4bbd-9e3f-f9fbf2b1574a,Melendez-Hart,PropTech,Mid-Market,International,igrant@sanchez-harris.com,100000,2023-05-11,True
874b4b12-ad22-457f-a862-6761ae0ab551,Boone-Davis,HealthTech,SMB,Northeast,brettbennett@morrison.org,10000,2023-08-30,True
375a0300-1d49-486a-9c50-65661d1c44b7,"Powers, Robinson and Clark",EdTech,Enterprise,International,kevin03@hayden.info,100000,2023-08-18,False
d9385583-b301-4dee-87b3-bb444bd5c298,Dominguez Ltd,InsurTech,Enterprise,Southwest,randyallen@rowe-james.net,10000,2023-04-02,False
3124a3b1-0a30-4dc0-9837-2414ddee25bb,"Howard, Green and Hunt",EdTech,SMB,Northeast,zowens@harrison.com,100000,2023-12-11,True
65a129fe-99e6-4d53-b7d0-63ac87609eb8,Gutierrez-Hart,InsurTech,SMB,Midwest,joycesmith@donovan.com,10000,2023-01-17,True
c7afba9d-d117-41d0-b38b-d939bd15653d,Rivera Group,FinTech,SMB,N/A,victorpena@morgan.info,10000,2023-07-25,True
093dc0e8-5853-4a27-b805-5ec07fac2f4b,Jackson-Norton,FinTech,Enterprise,Southeast,donaldpayne@stark.com,50000,2023-10-23,True
8a322c64-6e62-47fb-bdc6-d99e9e3dd256,"Johnson, Bradford and Landry",HR Tech,Enterprise,International,duranrobert@hall.net,50000,2023-02-01,True
e8ba0a05-37ae-4855-9c2c-f7a31c3be305,Brooks-Williamson,EdTech,SMB,n/a,bhopkins@patel.com,100000,2023-09-26,True
a716a0c1-f498-4ed3-8689-df01b3512c62,Moreno LLC,EdTech,SMB,Southwest,andre62@hull.com,50000,2023-12-29,True
7be7f49d-9354-4938-83c2-26e20edfbe26,Lee PLC,FinTech,Enterprise,Southwest,lisa46@watson.info,50000,2023-04-15,True
ad025b94-f79c-4f7a-872d-688db0123aec,"Sanchez, Terry and Evans",PropTech,SMB,International,valdezmichele@davis.biz,100000,2023-12-11,True
cfdb13e2-1c6d-492b-94ae-379d517a1091,"Alvarez, Walsh and Warner",HealthTech,Mid-Market,International,porterryan@knight-hodge.com,25000,2023-06-20,True
93541d96-1404-4cb4-b044-82844df334f0,"Ellison, Hall and Valenzuela",E-Commerce,Enterprise,Northeast,enelson@frost.com,25000,2023-12-23,True
b0829808-0bbb-4dec-9ac0-2b01ddbd8a6c,Mcfarland LLC,E-Commerce,Mid-Market,West,alibrenda@nicholson.org,50000,2023-05-14,True
b68153e9-8379-465d-a0d9-d84f869eb350,Knight Group,PropTech,Enterprise,West,patrick21@mcgee.com,25000,2023-07-09,True
acc783ed-7218-4999-8626-1adb44508e02,Peterson PLC,E-Commerce,SMB,Southwest,unovak@walters.info,100000,2023-06-01,True
2cfbaafe-4017-4e38-ae10-3d0f53a20686,Kelly Group,InsurTech,SMB,Southwest,llopez@james.com,50000,2023-09-08,False
dd995379-8bcb-4d88-83b7-a24762f37bc4,"Jones, Adams and James",PropTech,Mid-Market,Midwest,jodistewart@davis.info,100000,2023-04-05,False
995cda32-2774-4f33-8713-3682546a5ca4,Juarez-Garcia,FinTech,Mid-Market,Northeast,lopezshane@hunt.net,10000,2023-07-31,True
b890d66d-09bd-4c1a-b389-5e22aede6c84,Carlson LLC,HealthTech,SMB,Southwest,asmith@maxwell-hardy.net,250000,2023-09-05,True
86487563-a5bb-46af-a7eb-9c3c552201d4,  Armstrong and Sons,n/a,Mid-Market,,rjackson@adams-thomas.com,25000,2023-02-24,False
11686b80-8487-4311-adc8-e74ce5cafcc4,Hill-Evans,E-Commerce,Mid-Market,Midwest,wardsheryl@weber.com,50000,2023-07-27,True
a9f4503c-d6b5-4864-b4bd-77604793a7f4,Torres Group,E-Commerce,Mid-Market,Northeast,meagan65@cook-ochoa.org,10000,2023-02-17,True
e9a6d0d4-5719-4d60-9d22-d5d9fefee08f,Evans PLC,PropTech,SMB,Southeast,timothythompson@novak-carter.info,50000,2023-10-17,False
9cb10315-fd00-472e-82f1-7783087a812f,"Casey, Nguyen and Ramirez",FinTech,Enterprise,International,kdiaz@vargas.com,10000,2023-02-08,True
f577b1e3-40ab-4269-ae58-3e06775043c1,"Saunders, Johnson and Acosta",FinTech,Enterprise,Northeast,samuelcarter@jones.info,100000,2023-02-09,True
0a0aabc7-81d2-4e28-9a41-400d66e58b6d,Schultz and Sons,InsurTech,Mid-Market,West,donna66@cole.info,10000,2023-09-14,True
a1555b1b-63a5-4193-a633-e9bafd5a57a0,"Morales, Hunter and Knapp",HealthTech,Mid-Market,Midwest,ystephens@miles-burnett.org,250000,2023-07-23,False
47ab0c34-9669-4866-beda-6575b26e7700,"Rocha, Rodriguez and Wright",Legal Tech,SMB,Southeast,gabriel90@terrell.com,100000,2023-04-06,True
a80a92c7-9883-4370-8d2b-9eed70de6675,Rodriguez-Garcia,HealthTech,SMB,Southeast,williamstone@watts.info,25000,2023-07-14,True
9106aad6-b404-4990-943f-95467feb2b26,"Chapman, Mason and Cooper",InsurTech,SMB,Northeast,webbkenneth@wilson.com,50000,2023-02-22,True
394ffba0-06a7-4462-8732-3a5f4ff298eb,Collins-Gibson,PropTech,Mid-Market,n/a,adrianabailey@kim.info,250000,2023-11-03,True
b2149b71-1661-47eb-abe8-2ec93f3d503e,Jones-Williams,FinTech,SMB,Northeast,johnsonmatthew@byrd.com,25000,2023-10-20,True
f43e0177-4d83-4e06-a3fc-ccb901de0c32,"Thompson, Moore and Castro",EdTech,SMB,West,zhall@lopez.com,50000,2023-08-04,True
5b0f973c-868a-499b-9a04-d9b4dc07d439,"Mendez, Gonzalez and Vargas",HR Tech,SMB,International,nsmith@ramirez.com,100000,2023-02-24,True
78d8ab7f-bcef-4e86-9feb-a7ba99fd5413,"  Garcia, Wiggins and Lopez",InsurTech,SMB,Midwest,james14@huffman.org,250000,2023-03-11,True
42c46072-cd3b-4d38-bf54-00747b684b87,Carr-Matthews,E-Commerce,SMB,West,michael79@cervantes.com,100000,2023-10-22,True
9e3aba31-3404-4a7c-95d0-bb33ce0b7a7c,"Lawrence, Powers and Edwards",Legal Tech,SMB,Northeast,kevinwhite@thomas.org,250000,2023-04-03,True
c5ca0249-3d3c-4198-9e87-38cc3b131ff0,Henderson-Tucker,PropTech,SMB,Midwest,angelaburns@lopez.org,100000,2023-12-11,True
c7f51a3b-01ac-434e-9d40-d8257ab2cf46,Glenn Inc,E-Commerce,SMB,West,ytaylor@wagner.biz,250000,2023-09-03,True
77136a03-3146-47f4-ba62-b209a291bf4d,"Larsen, Burns and Miller",InsurTech,Mid-Market,Midwest,flynnjeffrey@hill.com,250000,2023-11-23,False
99b71357-712b-4894-bfec-392e87de64be,Norman PLC,E-Commerce,SMB,International,hdunn@wilson.com,100000,2023-06-19,False
1b064acd-ab22-464c-9bbd-819ca025d3e8,"Carson, Williams and Ball",FinTech,SMB,International,veronicagarcia@potter.info,250000,2023-04-24,True
1c915076-9ac0-445d-89d8-6bd08a779f46,Bailey-Montoya,EdTech,SMB,Northeast,hgrimes@clark.org,10000,2023-03-01,True
b4e01ee1-fc39-43e9-9584-23ae6f350bd3,"Bell, Page and Chen",HR Tech,SMB,Southeast,christinaglover@trujillo.com,10000,2023-08-13,True
9281487f-366a-4104-8601-5d149e3a80bd,"Campbell, Ryan and Morris",HealthTech,Mid-Market,n/a,keith48@ochoa.biz,25000,2023-05-05,True
fec6ac26-8a1c-4839-9a14-4bf0a9ab7821,Riddle Ltd,HR Tech,Enterprise,Southeast,jacquelineanderson@dawson.biz,25000,2023-11-24,True
4d5d8be1-772b-491c-9ac7-0a8a475e01f8,Thomas-Chen,E-Commerce,SMB,Northeast,ebrooks@norton.com,10000,2023-10-23,True
b62cddac-b2b3-40cc-8176-b2cb9a38150c,"Mayer, Wood and Clements",EdTech,SMB,Northeast,brandi17@beck.net,250000,2023-11-24,True
7b2e79af-6485-40d7-bbf0-6e53dc1ad794,Robinson-Jordan,InsurTech,SMB,West,troymorris@morgan-lane.org,50000,2023-11-11,True
89c2ab81-fa59-4f7b-9b97-f92219cff08b,Kramer-Shannon,HR Tech,SMB,Southeast,williamsconnie@smith-noble.com,100000,2023-08-03,True
02b2d64e-f2d6-4393-a84b-31487c51dc70,Bryant-Braun,InsurTech,Mid-Market,International,sharris@khan.com,25000,2023-10-12,True
b129da03-9144-48aa-8158-1b4582f8c37e,Davis-Ward,EdTech,SMB,Northeast,watsonrebecca@williams.com,100000,2023-03-11,True
3eee07e4-19ae-4ea1-a968-989466278813,"Lyons, Young and Rios",PropTech,SMB,International,smiththomas@wheeler.info,10000,2023-10-17,True
4c8351a5-f418-494d-a6c2-6c283015c43a,Smith LLC,Unknown,Mid-Market,Southeast,mcneilrobert@woods.biz,100000,2023-10-09,True
f32f0aa8-000c-4202-9faf-50989bd4b784,Cross Inc,Legal Tech,Mid-Market,Midwest,edwardsnicole@reyes.com,100000,2023-10-07,True
5e4726a2-5e84-4c2a-ac60-4320b68db8ec,Moreno Inc,E-Commerce,Enterprise,West,scottbowen@goodman.info,10000,2023-08-13,False
aa8403e0-a3a8-4912-8cb0-cc23dc9a1219,Miller Inc,E-Commerce,Mid-Market,International,karenlawrence@bell-jordan.com,100000,2023-03-26,True
c71c44ec-b925-4a47-93f8-36a920578492,Hill Inc,E-Commerce,Mid-Market,Southwest,angelagreene@mitchell.com,50000,2023-12-27,True
db7fb87f-6e7d-4126-b143-f4373aa0891b,Holmes PLC,HealthTech,Mid-Market,West,juliephillips@bowers.info,25000,2023-12-26,False
45e2f67f-844e-41fd-b4df-7884e8b2c3f1,Rodriguez-Porter,HR Tech,Mid-Market,International,ricetiffany@peck-anderson.org,50000,2023-11-18,True
0fa550fc-d918-4e33-9194-0d09f80fe620,Diaz-Vega,HealthTech,Mid-Market,International,xbest@smith.com,100000,2023-06-17,True
2ce5c006-4b7e-4697-8c4d-66a58dbccf72,Lewis-Livingston,HealthTech,SMB,International,ohunter@mason.com,250000,2023-07-23,True
4bd57a55-a9a8-48db-8d2c-4c9af8ca6bf5,"Herrera, Jensen and Ramirez",E-Commerce,SMB,Midwest,christian32@murphy.com,250000,2023-09-06,True
f16feb30-3f33-4197-b75e-8efa3a953689,Hale-Blair,FinTech,Mid-Market,Unknown,brianmiller@wilson-salazar.com,10000,2023-08-08,True
d43d3083-8d51-46a2-983b-442408733d8f,Wade-Barrett,EdTech,SMB,Midwest,davidzimmerman@smith.net,10000,2023-07-10,True
465715cc-5767-491c-8510-02cdde3e6ff5,"Green, Watson and Brady",FinTech,SMB,International,jessica10@roman-nelson.com,10000,2023-12-27,True
cf4cc176-f39e-4dc2-8867-9fe92c10e832,Joseph-Ray,HealthTech,SMB,International, crawfordwilliam@porter.com,10000,2023-08-05,True
0e0a6838-6839-40a9-b581-2c09fbe064b4,Moore-Ayala,E-Commerce,Mid-Market,Northeast,perezwilliam@trevino.com,50000,2023-03-12,True
c854c4f1-d883-46df-9230-ebe14d721232,Ruiz Group,EdTech,Mid-Market,Northeast,haroldhorn.e@tran.biz,100000,2023-06-29,True
2f6c9979-ed5e-49d1-9a9a-8fb3746887a1,Morris Group,EdTech,Mid-Market,West,joseph19@wilson-nunez.com,10000,2023-03-13,True
c2c8a7fa-0723-4b6a-95bc-5502eacb236f,Walker PLC,InsurTech,SMB,Southeast,finleycasey@cline-ayala.com,25000,2023-10-11,True
eda66ffc-ac0f-49e6-b2fb-d178161eaf2e,Miller-Bryant,Legal Tech,Mid-Market,International,james94@dean.info,250000,2023-09-18,True
ebd9dc31-4b42-4b5d-8429-a6873b44f774,Oconnor PLC,FinTech,Mid-Market,Southeast,edwardrandolph@hall.com,100000,2023-11-23,True
8913e2f1-c59a-43ab-9ec2-8aa041e9c56b,Smith-Sandoval,FinTech,Enterprise,Southeast,dalton83@vasquez-brown.com,100000,2023-07-07,True
cf49c63a-ac6d-42bb-8138-63a768da9db0,"Ramirez, Williams and Hall",PropTech,Mid-Market,Northeast, xhaynes@villegas-miller.com,10000,2023-07-23,True
addffdce-208d-4f2a-ac20-0c5ebaf48d00,"Anderson, Wilkins and Jones",InsurTech,SMB,International,grahamtamara@carter.biz,50000,2023-02-12,True
baa9947e-d336-42cf-b0b9-23c7d62472de,"Decker, Nguyen and Chavez",E-Commerce,SMB,Midwest,charlesharris@rodriguez.com,10000,2023-06-08,True
3a938ff2-c7ed-4b03-b0b8-52118d851ce4,Martinez-Howard,E-Commerce,SMB,West,shannonford@davis.com,10000,2023-06-08,True
9dc43783-7007-4abb-bc49-3a2f638c2f59,"Terry, Williams and Huff",EdTech,Mid-Market,,eddie35@palmer-byrd.com,250000,2023-09-22,True
ce89a7f6-0d67-48a3-b88c-25dd1384d4a4,Johnson Group,EdTech,Mid-Market,Midwest,jhawkins@davis.com,10000,2023-06-21,True
b11b7375-ce54-46b5-83f2-eff1995b6baa,Smith and Sons,HealthTech,Enterprise,International,jamesmorales@mccoy.com,50000,2023-01-29,True
d8d70f62-0b3d-491c-8d9c-c84ef0f60128,Johnson Inc,HR Tech,Mid-Market,Southwest,rachelramos@davis.com,250000,2023-01-02,True
55ef1f69-a6ff-42f1-967b-6fe8dad45e45,Dunlap Inc,E-Commerce,SMB,Southeast,sandrahamilton@foster.com,10000,2023-10-11,True
9222d045-612a-492d-bc73-def65957c3e3,Lewis-Lopez,InsurTech,SMB,International,sean20@harvey.biz,250000,2023-07-10,True
104838d7-fb98-4a3a-a1e1-27b41d131f3f,"Mendoza, Miller and Reyes",FinTech,Mid-Market,Northeast,zgonzalez@wright.com,100000,2023-05-25,True
cd40f042-a58c-4191-a46d-0714bcd667b7,Casey-Howard,HealthTech,SMB,Southeast,kcooper@morris.org,250000,2023-05-05,True
2af92574-d334-4beb-9374-348e37c7a484,Johnson LLC,PropTech,Mid-Market,International,stokesthomas@wang-key.com,25000,2023-03-19,True
ae2cc7d4-5813-4e02-8970-82e471e78dde,Wright and Sons,E-Commerce,Mid-Market,International,amanda03@bradford.com,10000,2023-12-03,True
5d9fa770-db89-41f1-baeb-bc1fc2376b95,Young LLC,Legal Tech,Mid-Market,Southeast,robin05@elliott.info,25000,2023-12-31,True
d0128bcd-dbbf-4ede-ae41-1c31bb238efc,"Parker, Henry and Davis",E-Commerce,Mid-Market,International,carolynsmith@smith-hardin.com,10000,2023-10-25,True
a72d81d2-5215-4884-91e0-bde77f0698ca,Peterson and Sons,InsurTech,Mid-Market,West,brian29@stark.com,50000,2023-05-14,False
536cb324-3ea8-4fc6-a13c-d3b7376ec7ca,Brooks Ltd,InsurTech,Mid-Market,Midwest,vwillis@morris-daugherty.biz,25000,2023-03-11,True
61c05108-c6f3-4a4f-9090-8e546d88ec59,"Yu, Banks and Thompson",EdTech,SMB,Midwest,jeffrey92@parker-barker.com,25000,2023-08-20,True
609b8cd5-eb80-4785-b749-74a93df3f967,Daniel Ltd,HealthTech,Mid-Market,Midwest,xrosales@johnson.org,10000,2023-04-21,True
883fd85b-5bd0-486e-b798-8afe658a1160,Bowman Inc,HealthTech,Enterprise,West,vtaylor@young.com,50000,2023-03-31,True
1aceaf86-4cc7-4116-91b0-8436f7db0901,"Mcclure, Davis and Fletcher",PropTech,Mid-Market,Northeast,sean43@steele.com,25000,2023-03-04,True
6cc8123e-5aa3-4879-b648-7821da7a7146,Le Inc,E-Commerce,Mid-Market,Midwest,akim@wilkerson.biz,10000,2023-10-26,True
d9daa9e4-2971-43f8-b764-0ffe22d22640,Payne-Garcia,N/A,SMB,International,kkramer@chang.com,50000,2023-03-04,True
d73397c4-3fb7-40c7-b7ca-24c36a432e23,Smith-Green,EdTech,SMB,International,jonesgeorge@martin-jones.com,100000,2023-03-30,True
fdd66f54-e7b5-41ec-9a41-1bc63cf6364b,Wheeler-Austin,Legal Tech,Enterprise,Northeast,bbush@martin.com,50000,2023-09-13,True
349bfe0c-60e7-4394-b45a-70f629ae4595,Harris-Lee,FinTech,SMB,West,donna43@williams.net,250000,2023-05-08,True
c03b8916-ea01-4598-a24e-9819fc40d79c,Hernandez-Ward,FinTech,Mid-Market,Midwest,qmiller@greene.com,50000,2023-10-17,True
b7e4ac63-9178-413b-a38f-c988938fbbc0,"Carter, Miller and Anthony",Unknown,SMB,Midwest,kristen77@baker.com,250000,2023-07-03,True
6565590a-cfdb-4a71-9747-33b96155cde1,Wood-Griffin,EdTech,Mid-Market,Midwest,scott43@elliott-hernandez.com,10000,2023-04-23,True
244a8a4c-8729-43d9-8f3f-e2d4f311d853,Barnett PLC,InsurTech,Mid-Market,Southeast,larellano@spencer.net,50000,2023-10-30,True
16a97008-35e5-42fa-a265-e11e51729c2c,Sheppard-Mcdaniel,EdTech,SMB,West,parmstrong@evans-foster.com,10000,2023-02-16,True
6de489a1-c789-443f-907f-484626dc0328,"Duncan, Black and Duncan",FinTech,SMB,Southwest,davidtodd@rush.com,25000,2023-06-15,True
3affda91-0b63-4121-b90c-b18c2abf2d72,Martinez Group,EdTech,Mid-Market,Midwest,mcneilryan@hernandez.com,100000,2023-10-28,True
948d8366-5a50-4c6f-a87a-9a259e3cc0d3,Hughes Group,EdTech,Mid-Market,West,melissa87@buchanan.org,50000,2023-03-31,True
e222cf23-8c3a-444e-9af0-721358c9fceb,"Harrington, Rodriguez and Hernandez",HR Tech,Mid-Market,Southeast,buckleyanna@floyd.com,50000,2023-03-07,True
858762a6-8d1f-4697-be8f-dc85b592388c,Baker-Pena  ,InsurTech,Mid-Market,n/a,rjohnson@thomas-franklin.biz,250000,2023-04-24,True
c5ab5088-881c-46e0-b521-6e14c83da451,Foster LLC,PropTech,Mid-Market,Southeast,brandonalvarez@prince-smith.com,10000,2023-12-29,True
bd31d5f0-0224-4665-bdf7-5cda6695246a,Ramirez-Vasquez,HR Tech,SMB,Southeast,comptonjeremy@mccann-ramos.com,10000,2023-01-01,True
b2c8258b-31f4-4f17-911c-cef1c9313aa5,Daniel-Jacobs,InsurTech,Enterprise,West,lopezjason@figueroa-malone.com,100000,2023-02-21,True
0fcecb41-4c83-4d77-b938-f39e7154e587,Robertson and Sons,E-Commerce,SMB,Northeast,collinswilliam@deleon.org,10000,2023-02-07,True
2d38b35b-2f0b-42c9-8eb5-5c069e0ad092,Thompson and Sons,EdTech,Mid-Market,Northeast,wrightstephen@bush-hill.info,100000,2023-12-27,True
b2594050-2413-4117-bafa-dc2b96588621,"Sanders, Leblanc and Maldonado",EdTech,SMB,Northeast,nathanwheeler@horne.org,25000,2023-07-29,True
bb49c0ed-ede1-4468-8033-921fb938213a,"Bailey, Martin and Kline",Legal Tech,SMB,,mitchellpaul@nash.com,50000,2023-01-02,True
9b274f15-a4e2-49bd-8fad-81872baa5c38,"Perez, Clark and Pearson",PropTech,SMB,Southeast,hancocktammy@smith.org,100000,2023-03-01,True
b1bb2151-e6ff-4406-8eac-f266006bbf41,Walker PLC,PropTech,SMB,International,jennifer46@york-stevens.com,100000,2023-07-09,True
4d57c9ac-b805-412c-8812-c95c5ec63c4e,Turner-Meyer,PropTech,SMB,Midwest,asilva@key.net,10000,2023-02-13,True
b78122c1-0998-4395-b653-8dc30dfec2f1,"Wheeler, Campbell and Cohen",InsurTech,Mid-Market,Southwest,rbrown@nguyen.com,250000,2023-08-03,False
1ab0e9fd-0129-47de-9fd8-9c938988094d,Hernandez and Sons,PropTech,SMB,Midwest,trujilloleah@powell.com,10000,2023-09-15,True
968fcde1-171e-42d7-8bf9-c70f0fb20399,"Jimenez, Phillips and Meadows",EdTech,Mid-Market,Southeast,cprice@erickson.com,25000,2023-04-09,True
e03e8671-8a35-4320-a175-ed237c9c28a3,"Nichols, Glover and Knox",InsurTech,Mid-Market,Southeast,william28@carter.com,10000,2023-02-14,True
82a3f72d-f82d-4623-8ab0-4308eaaf443a,"Green, Stokes and Hines",HR Tech,Mid-Market,Northeast,staceylam@davis.com,250000,2023-08-03,True
0a549eed-be85-422b-a794-cc2efd7d8478,French-Rivera,HealthTech,Mid-Market,Northeast,brenda71@brown-walters.org,50000,2023-07-30,True
4e2152fc-5491-47ff-b069-72089cd7a325,"Jones, Preston and Mason",n/a,SMB,Southwest,amoreno@pitts.com,10000,2023-07-22,False
832982cd-5f89-44be-94f5-a883b71dd2a3,Cooper PLC,E-Commerce,SMB,Midwest,tthoma.s@maxwell.com,50000,2023-06-09,True
014c8ede-be6c-473d-b4fd-01c1d3d67fd4,"Hatfield, Edwards and Brown",HealthTech,SMB,Midwest,whill@johnston.info,50000,2023-05-18,True
b457f9de-feff-486d-b525-ac64bfa05fb2,Anderson Group,HealthTech,SMB,West,epowell@smith-ferguson.com,50000,2023-01-29,True
5e0d88e0-2816-45c7-8580-ddd3205fdc8e,Mcclain PLC,Legal Tech,SMB,Southwest,andrewsmith@wright.com,25000,2023-04-13,True
43d58308-fc1f-4e67-87c4-346a10928f20,Reyes PLC,PropTech,SMB,Southeast,gary04@bryant-meyer.net,250000,2023-07-23,True
c3d02232-9b94-42f8-908a-79be511376e6,Hamilton-Mcdaniel,FinTech,SMB,West,matthewvalenzuela@christensen-martin.biz,250000,2023-10-10,True
b87edb3e-759f-4a45-b1cd-a3130922ea79,Perez Ltd,Legal Tech,Mid-Market,N/A,jasonjohnson@jackson.com,250000,2024-02-24,False
c860eb80-5cb9-4212-9de9-6164e71d444d,Mcdowell-Scott,E-Commerce,SMB,Northeast,wheelerbrandon@valdez.com,10000,2024-05-01,False
0a8d444a-873d-4292-bb6f-d03a5fcb3c79,"Wilson, Wallace and Martinez",FinTech,Mid-Market,Midwest,thomas23@jennings.com,50000,2024-04-18,False
18049b7f-c346-4250-a0d7-64f98c6ab572,"Meyer, Dean and Haynes",PropTech,SMB,International,grivas@higgins.com,250000,2024-01-27,True
f9e76b99-083c-4d48-a352-c1f2612ad795,Gonzalez-Gonzalez,HR Tech,Mid-Market,Midwest,marie35@ortiz.com,10000,2024-03-27,False
d30f0e0b-b568-4d1c-83e1-e00420d88655,"Fitzpatrick, Rivera and Smith",Legal Tech,Mid-Market,International,meadowsmary@snyder.com,25000,2024-01-15,True
8b356cbf-ce1a-4012-8838-2c8cedc35352,"Cummings, Conway and Newman",InsurTech,Mid-Market,,shinton@marshall-garcia.com,50000,2024-04-17,True
f884fc4c-06d5-4f7f-80a1-5ea2e65f9401,Phelps LLC,E-Commerce,Mid-Market,International,ronald11@smith.com,50000,2024-05-09,True
a498fbad-0249-4538-8abf-1e5d559fe0da,Howard-Kim,EdTech,SMB,International,natalie15@white-morales.info,25000,2024-06-23,False
be2f5fbe-da90-4bea-b8d1-4cc176119a41,Houston-Vaughn,E-Commerce,Mid-Market,Midwest,pmarsh@wilson.com,50000,2024-03-07,True
c2906001-dcd9-4e91-98b7-96e3561ee33b,Garcia PLC,HealthTech,Enterprise,Southwest,rpham@white-james.com,100000,2024-02-19,True
43b15f43-fc3f-44c9-8a24-9c06147ee831,"Johnson, Cohen and Roberson",InsurTech,SMB,Southeast,timothyfreeman@alexander-brown.com,100000,2024-05-25,False
e92fa1ec-979c-4208-b408-9bca6d8f42e9,Bush Ltd,EdTech,Mid-Market,Northeast,tiffanysantiago@stone-watts.org,25000,2024-03-21,True
a3111e7b-48bc-4c35-bdf7-f6099f8b56c4,REYNOLDS LTD,EdTech,SMB,Northeast,timothyalvarado@cruz.org,100000,2024-04-13,True
