bill_id,vendor_id,expense_account_id,bill_date,due_date,amount,status,description,currency,created_at
b1623f37-8f4f-4283-a07c-4c8170639c5e,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-02-06,2022-03-08,749.05,Paid,Salesforce -- February 2022,USD,2022-02-06
fb79ecca-1e5d-42ec-bc31-6816f15653a7,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-03-05,2022-04-04,825.46,Paid,Salesforce -- March 2022,USD,2022-03-05
97b50c60-6f60-49f4-8164-19e49233ce84,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-04-04,2022-05-04,839.6,Paid,Salesforce -- April 2022,USD,2022-04-04
3cef92c0-c309-4463-9b5e-73ad45921dea,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-05-05,2022-06-04,888.01,Paid,Salesforce -- May 2022,USD,2022-05-05
f3375d29-f469-43ee-95f8-221c06b651b2,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-06-03,2022-07-03,819.39,Open,Salesforce -- June 2022,USD,2022-06-03
e1e64eca-d3b1-442b-b9cb-5855d63dff63,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-07-07,2022-08-06,877.29,Paid,Salesforce -- July 2022,USD,2022-07-07
ce7ac10b-8db6-49d8-974b-e31945f56569,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-08-07,2022-09-06,893.48,Paid,Salesforce -- August 2022,USD,2022-08-07
40f0edb7-f24c-4fe3-b7d8-b88914cdd48c,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-09-02,2022-10-02,858.44,Paid,Salesforce -- September 2022,USD,2022-09-02
3d507431-3cb0-45d1-aa9c-825ec7dafd2b,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-10-06,2022-11-05,1028.33,Paid,Salesforce -- October 2022,USD,2022-10-06
6abaf2bb-9eb4-42e9-b4be-cbf2f0783727,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-11-05,2022-12-05,1103.02,Paid,Salesforce -- November 2022,USD,2022-11-05
ee662186-8c3a-46cb-958e-cc400243fba6,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2022-12-06,2023-01-05,1125.67,Paid,Salesforce -- December 2022,USD,2022-12-06
f1019a7b-dc1c-4d8c-93d2-6df04e320388,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-01-03,2023-02-02,1098.31,Paid,Salesforce -- January 2023,USD,2023-01-03
ea1e5993-03dc-47a8-abe9-078ba5ea0a74,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-02-07,2023-03-09,1040.75,Paid,Salesforce -- February 2023,USD,2023-02-07
c44ec7fb-aec9-4d4d-b412-1dac0a0eca00,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-03-05,2023-04-04,1028.05,Paid,Salesforce -- March 2023,USD,2023-03-05
a8eeda90-f005-475c-8076-abf523ffff95,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-04-02,2023-05-02,1054.63,Paid,Salesforce -- April 2023,USD,2023-04-02
9f65c17b-831a-41de-a3a6-88c43d1ea0d7,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-05-05,2023-06-04,1186.25,open,Salesforce -- May 2023,USD,2023-05-05
98f46edf-8ae0-4f6f-b37d-3b325c549b7b,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-06-02,2023-07-02,1276.82,Paid,Salesforce -- June 2023,USD,2023-06-02
cddaa71e-8849-44e4-88eb-f4e72c4a4773,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-07-06,2023-08-05,1309.23,Paid,Salesforce -- July 2023,USD,2023-07-06
d3d980e8-2b38-4ddd-b3a3-aac4c8361353,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-08-07,2023-09-06,1340.69,Paid,Salesforce -- August 2023,USD,2023-08-07
7beba522-0467-45bf-84de-16f58955d1ea,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-09-04,2023-10-04,1232.12,Open,Salesforce -- September 2023,USD,2023-09-04
462e65e3-5ecb-4146-a5f2-7757106641bb,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-10-07,2023-11-06,1241.7,Paid,Salesforce -- October 2023,USD,2023-10-07
f7a1ce6b-ba2d-4bbe-8387-0c0fa92998aa,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-11-07,2023-12-07,1400.56,Paid,Salesforce -- November 2023,USD,2023-11-07
8a5dc514-4bd3-4407-8c3a-af1e5ecaff22,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2023-12-02,2024-01-01,1463.95,Paid,Salesforce -- December 2023,USD,2023-12-02
0843d3de-ff73-4c0e-a270-77a211331e12,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-01-04,2024-02-03,1327.92,Paid,Salesforce -- January 2024,USD,2024-01-04
f0e03204-656d-46e1-87f4-1d62df795406,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-02-05,2024-03-06,1329.36,Paid,Salesforce -- February 2024,USD,2024-02-05
74345f5d-0ef6-4da2-bad5-5607eb8e8bf3,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-03-02,2024-04-01,1429.37,Paid,Salesforce -- March 2024,usd,2024-03-02
4ca9cb9c-1f53-4699-971c-e37d4422b2c6,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-04-04,2024-05-04,1428.47,Paid,Salesforce -- April 2024,USD,2024-04-04
c35de2f4-60e0-4170-a5b0-9ba11199b5aa,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-05-02,2024-06-01,1565.88,Paid,Salesforce -- May 2024,USD,2024-05-02
a2e622eb-de27-4d5f-a5be-13bf439686a5,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-06-06,2024-07-06,1482.49,Paid,Salesforce -- June 2024,USD,2024-06-06
3735fca9-69e9-4f83-a71c-2297b899b294,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-07-03,2024-08-02,1516.54,Paid,Salesforce -- July 2024,USD,2024-07-03
27ad63ec-c387-4172-af77-4c2554ff1d66,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-08-03,2024-09-02,1594.17,Paid,Salesforce -- August 2024,USD,2024-08-03
c610b898-5b01-4ce0-80e7-366207f6a82a,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-09-02,2024-10-02,1751.94,Paid,Salesforce -- September 2024,USD,2024-09-02
54ebcafb-0f5e-43ec-9e79-3cb4ebec71e0,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-10-05,2024-11-04,1904.6,Paid,Salesforce -- October 2024,USD,2024-10-05
5c9ea7f8-5b4d-4d9e-a978-c0f0b2b3cd00,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-11-03,2024-12-03,1980.27,Paid,Salesforce -- November 2024,USD,2024-11-03
b34692e8-f18e-47e9-aa30-a8ea266f1e77,6196e4cd-b837-4819-a099-5230cd9dfbc8,6aa21452-3615-4dfd-bef7-740f4446e410,2024-12-04,2025-01-03,1954.09,Open,Salesforce -- December 2024,USD,2024-12-04
9bae9b22-0145-4e6d-b7f6-10c1592df23d,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-01-04,2021-02-03,441.35,Open,HubSpot -- January 2021,USD,2021-01-04
44a3ddd6-3ff5-4176-acfe-fb589d1fb5eb,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-02-06,2021-03-08,326.42,Paid,HubSpot -- February 2021  ,USD,2021-02-06
b77ae34e-fdc1-4acd-9b43-f2ea858198d3,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-03-02,2021-04-01,338.7,Paid,HubSpot -- March 2021,USD,2021-03-02
de9084fb-f5e4-40e7-b244-ccbf49d4d10a,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-04-02,2021-05-02,286.7,Paid,HubSpot -- April 2021,USD,2021-04-02
a72d7bb8-2561-4d39-bf02-78cdb7fdf013,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-05-04,2021-06-03,253.11,Paid,HubSpot -- May 2021,USD,2021-05-04
c8999238-a737-4867-9b5c-48dce4fb384c,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-06-05,2021-07-05,235.57,Paid,HubSpot -- June 2021,USD,2021-06-05
86e14ce4-3587-4583-afde-e05798562f21,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-07-04,2021-08-03,273.88,Paid,HubSpot -- July 2021,USD,2021-07-04
ed3a7e93-0040-468e-a8b8-34f50eb8f137,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-08-06,2021-09-05,303.77,Paid,HubSpot -- August 2021,USD,2021-08-06
4a7a3a54-d49f-4f43-bf80-ad96d1597763,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-09-03,2021-10-03,315.42,Paid,HubSpot -- September 2021,USD,2021-09-03
5e8fd4ff-3a28-4b3b-9a27-6315405ebc72,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-10-04,2021-11-03,373.01,Paid,HubSpot -- October 2021,USD,2021-10-04
c64c8504-69db-4e49-8634-c8244811f863,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-11-06,2021-12-06,389.35,Paid,HubSpot -- November 2021,USD,2021-11-06
c64dcedc-79ad-49f0-b572-2abe04131e0b,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2021-12-02,2022-01-01,404.62,Paid,HubSpot -- December 2021,USD,2021-12-02
2cbe5349-9bfa-419a-b4d1-cf4fdb4c704b,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-01-04,2022-02-03,635.51,Paid,HubSpot -- January 2022,USD,2022-01-04
e938622a-f110-48e3-9af8-38283a4d5021,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-02-02,2022-03-04,489.23,Paid,HubSpot -- February 2022,USD,2022-02-02
3e947bdb-4f67-4f58-bf44-97f4bc400172,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-03-05,2022-04-04,452.47,Paid,HubSpot -- March 2022,USD,2022-03-05
e423f2d7-29ab-49dd-8711-4bfe4127a8c3,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-04-07,2022-05-07,403.37,Open,HubSpot -- April 2022,USD,2022-04-07
b057199a-a7fe-4748-a37a-a9eed2e250e3,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-05-06,2022-06-05,364.94,Paid,HubSpot -- May 2022,USD,2022-05-06
53872c63-8743-40f7-8a45-59e8c1b399de,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-06-03,2022-07-03,337.42,Paid,HubSpot -- June 2022,USD,2022-06-03
53d0c110-6296-4750-9007-0f138cabd5d9,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-07-03,2022-08-02,352.62,Paid,HubSpot -- July 2022,USD,2022-07-03
0c995258-5b89-4f34-9b58-7725798c4c6b,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-08-07,2022-09-06,434.24,Paid,HubSpot -- August 2022,USD,2022-08-07
1f18b253-ea1f-4b73-8f6d-76274f130b9e,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-09-04,2022-10-04,427.29,Paid,HubSpot -- September 2022,USD,2022-09-04
0ffe8e4f-a791-4705-a9a4-51d22e4335ea,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-10-05,2022-11-04,517.45,Paid,HubSpot -- October 2022,USD,2022-10-05
043d25db-a049-4446-9d03-971789e61aea,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-11-03,2022-12-03,548.37,PAID,HubSpot -- November 2022,USD,2022-11-03
d7282c68-0486-4924-a585-e20797cbb492,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2022-12-07,2023-01-06,604.72,Paid,HubSpot -- December 2022,USD,2022-12-07
62535eff-b1af-46ef-8a54-eabefca7424d,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-01-07,2023-02-06,904.49,Paid,HubSpot -- January 2023,USD,2023-01-07
c733aead-5433-4544-bbd3-76e5111cc007,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-02-03,2023-03-05,771.03,Paid,HubSpot -- February 2023,USD,2023-02-03
1ec6e4e9-0ae5-43fb-a015-3b7cc681653b,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-03-04,2023-04-03,600.6,Paid,HubSpot -- March 2023,USD,2023-03-04
1a2c75b3-00c2-4850-b4b7-5b0ff01b8808,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-04-06,2023-05-06,503.25,Paid,HubSpot -- April 2023,USD,2023-04-06
7e9bc73e-20e8-47e2-88d9-91110d0f548e,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-05-04,2023-06-03,453.1,Paid,HubSpot -- May 2023,USD,2023-05-04
f955b0b0-202b-4cb5-9f23-e022f97da0d5,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-06-03,2023-07-03,515.97,Open,HubSpot -- June 2023,USD,2023-06-03
9f5d0b9b-6201-44ab-b6ce-96e2551f6b70,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-07-02,2023-08-01,589.38,Paid,HubSpot -- July 2023,USD,2023-07-02
e741b641-86f6-475a-988b-a63306315e23,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-08-07,2023-09-06,598.72,Paid ,HubSpot -- August 2023,USD,2023-08-07
9694be1f-8953-4361-99fa-09e7f12b2e1d,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-09-06,2023-10-06,653.21,Paid,HubSpot -- September 2023,USD,2023-09-06
d2c55e88-24ff-411a-b17d-13ff5b0d0583,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-10-05,2023-11-04,691.68,Paid,HubSpot -- October 2023,USD,2023-10-05
97ca576e-7384-488d-bea6-84b4b16a0205,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-11-05,2023-12-05,768.26,Paid,HubSpot -- November 2023,USD,2023-11-05
1f22d89f-1ee1-45ea-8a31-d91d519f5eb4,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2023-12-06,2024-01-05,824.39,Paid,HubSpot -- December 2023,USD,2023-12-06
e04f4e5d-5d63-478b-bf2b-9dd4bde00b57,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-01-07,2024-02-06,1154.52,Paid,HubSpot -- January 2024,USD,2024-01-07
f2377cae-362b-4cc8-9081-52f05c188b51,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-02-07,2024-03-08,983.64,Open,HubSpot -- February 2024,USD,2024-02-07
29a47e4c-6b04-4350-b2b6-b294aa016551,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-03-02,2024-04-01,809.62,Open,HubSpot -- March 2024,USD,2024-03-02
611efa85-b861-4d6c-bb74-ac7d24adb869,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-04-03,2024-05-03,717.74,Paid,HubSpot -- April 2024,USD,2024-04-03
28bd49fd-a11e-470f-868c-58bbb3c6f622,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-05-02,2024-06-01,728.9,Paid,HubSpot -- May 2024,USD,2024-05-02
e9d6cb78-8cdf-45bc-8e52-144abedc6ec0,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-06-04,2024-07-04,703.8,Paid,HubSpot -- June 2024,USD,2024-06-04
0803a686-06d7-4771-8d84-52e4d78fd422,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-07-07,2024-08-06,725.52,Paid,HubSpot -- July 2024,USD,2024-07-07
478b915d-e16a-4d8b-ba72-33e0f8fb70c5,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-08-04,2024-09-03,819.63,paid,HubSpot -- August 2024,USD,2024-08-04
5b8e7dc6-2f6b-49b0-97be-b654f7a91923,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-09-06,2024-10-06,870.45,Paid,HubSpot -- September 2024,USD,2024-09-06
025f35d6-47b8-4809-b55a-ec4d9e7ca66b,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-10-07,2024-11-06,869.55,Paid,HubSpot -- October 2024,USD,2024-10-07
8c9dd0c6-c663-432d-8d48-591134c129fd,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-11-03,2024-12-03,1031.03,Paid,HubSpot -- November 2024,USD,2024-11-03
da5dff03-e25f-412b-a818-e300be5e3d7c,e3a252f1-ed31-43b3-9ccc-42217ae1914b,442be84d-1686-45fb-aefe-3d6feb30e71e,2024-12-04,2025-01-03,1159.49,Paid,HubSpot -- December 2024,USD,2024-12-04
1bffba87-5b67-4fbe-a4e8-599330ae0c6a,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-01-05,2021-02-04,139.35,Paid,SLACK -- JANUARY 2021,USD,2021-01-05
fb0bc93d-7399-4bc3-b66a-f7e789f95cce,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-02-02,2021-03-04,168.76,Paid,Slack -- February 2021,USD,2021-02-02
bdbe04a5-4d09-4a6f-b258-41e34e30da91,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-03-04,2021-04-03,174.16,Paid,Slack -- March 2021,USD,2021-03-04
0fb34f6a-5a29-4f43-a177-655a84f33657,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-04-02,2021-05-02,143.39,Paid ,Slack -- April 2021,USD,2021-04-02
a011b95d-16de-401f-89b8-05b1797be0df,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-05-07,2021-06-06,164.23,Paid,Slack -- May 2021,USD,2021-05-07
505a47cf-0f09-4189-a07a-2a05126c3862,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-06-04,2021-07-04,194.19,Paid,Slack -- June 2021,USD,2021-06-04
14fe4065-4242-4ebc-98a7-e8be7e986770,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-07-05,2021-08-04,197.33,Paid,Slack -- July 2021,USD,2021-07-05
48068003-1707-4bb6-ad27-6f14ea3ca5eb,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-08-05,2021-09-04,195.89,Paid,Slack -- August 2021,USD,2021-08-05
3c9f3597-0677-41f9-a685-6e2c862db949,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-09-04,2021-10-04,167.31,Open,Slack -- September 2021,USD,2021-09-04
51611e1c-0a9b-4a12-87dc-56476169eabf,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-10-07,2021-11-06,199.72,Paid,Slack -- October 2021,USD,2021-10-07
c86cb0d7-251c-4548-ab84-30c0c7c2bda5,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-11-06,2021-12-06,241.55,Paid,Slack -- November 2021,USD,2021-11-06
566ebf23-fc0c-4957-b0c8-ffc0bc09f264,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2021-12-03,2022-01-02,235.14,Paid,Slack -- December 2021,USD,2021-12-03
29e6c8fe-4c37-43f0-886e-b838504599f7,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-01-04,2022-02-03,213.54,Paid,Slack -- January 2022,USD,2022-01-04
44cfa557-160b-4636-b50b-efad7891582f,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-02-03,2022-03-05,229.88,Paid,Slack -- February 2022,USD,2022-02-03
36304f3f-aac8-435f-86fc-d317476f0e63,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-03-02,2022-04-01,217.54,Paid,Slack -- March 2022,USD,2022-03-02
e4eec9a7-3ac1-478e-9f88-aebb5d7eaba6,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-04-07,2022-05-07,224.73,Open,Slack -- April 2022,USD,2022-04-07
af8acf5c-05c3-4d70-8156-e583a87ffeee,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-05-05,2022-06-04,254.9,Paid,Slack -- May 2022,USD,2022-05-05
1c95b6fa-1136-404b-bbae-7abb938717ea,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-06-07,2022-07-07,273.22,Paid,Slack -- June 2022,USD,2022-06-07
1268cd22-cf56-4e73-9ad8-69d7acce74e2,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-07-05,2022-08-04,221.13,Paid,Slack -- July 2022,USD,2022-07-05
a15d238c-3c51-47c6-a9aa-30fc5f3fd4df,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-08-07,2022-09-06,248.82,Open,Slack -- August 2022,USD,2022-08-07
7816c512-9f04-40a3-87db-01677a9a2efe,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-09-07,2022-10-07,246.56,Paid,Slack -- September 2022,USD,2022-09-07
24fc59ec-68bd-43fe-af89-be73b30672a7,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-10-06,2022-11-05,263.33,Paid,SLACK -- OCTOBER 2022,USD,2022-10-06
5618818f-02dc-4422-8b32-09144758c341,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-11-05,2022-12-05,333.9,Paid,Slack -- November 2022,USD,2022-11-05
1b9ea86e-5b8f-4de0-8d06-18456ebdb6ab,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2022-12-06,2023-01-05,306.27,Paid,Slack -- December 2022,USD,2022-12-06
a29825c4-3e67-4fec-8bdb-bf7b229e6675,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2023-01-03,2023-02-02,259.7,Paid,Slack -- January 2023,USD,2023-01-03
9ea8b367-b185-444b-ac84-5812db1c0e53,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2023-02-02,2023-03-04,312.2,Paid,Slack -- February 2023,USD,2023-02-02
64e7aa3b-a183-4cb3-a093-05300d1c492a,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2023-03-07,2023-04-06,303.03,Paid,Slack -- March 2023,USD,2023-03-07
0d67bf46-00a6-4319-9d7d-6bfcd209252e,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2023-04-06,2023-05-06,310.67,Paid,Slack -- April 2023,USD,2023-04-06
9f6087ee-b554-4d53-a007-cd71d3e4ac51,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2023-05-05,2023-06-04,373.44,Paid,Slack -- May 2023,USD,2023-05-05
d2646a63-3e33-45c1-a863-e01a0c7bc8aa,934e81ae-1127-405a-b088-7be59b55e1b9,6aa21452-3615-4dfd-bef7-740f4446e410,2023-06-06,2023-07-06,366.99,Paid,Slack -- June 2023,USD,2023-06-06
