customer_id,company_name,industry,segment,region,billing_email,credit_limit,created_at,is_active
d4bf8f57-b544-4a2f-98cc-797bd0ad0164,Armstrong Ltd,PropTech,SMB,Southwest,leescott@hernandez-vaughn.biz,100000,2023-02-10,True
d49f6514-7287-460b-a92c-7b5da80f4bec,"Hampton, Knapp and Salas",EdTech,SMB,Northeast,thorntonapril@nguyen.com,100000,2023-11-05,True
ec328cd9-7b7b-427b-afe0-b7039b30f00c,Stevens PLC,EdTech,SMB,Northeast,amy49@lee-wright.net,250000,2023-08-11,True
83a8dc9e-20cd-4569-ad52-24c78f66ce0b,Walker-Dudley,FinTech,Mid-Market,Midwest,kellie37@castillo-castro.com,25000,2023-01-16,True
a7308722-22f1-46a7-90c9-1581122114ff,Martinez-Rhodes,N/A,SMB,International,zhuang@blevins-ballard.com,250000,2023-01-17,True
256891a4-b440-4d23-8535-19ffee1c585a,Roberts Ltd,PropTech,SMB,Northeast,reedscott@burgess-lewis.net,100000,2023-06-10,True
191e70ec-91b4-45cc-a58b-582c0a3ef5f5,Fitzpatrick-Horton,E-Commerce,SMB,Southeast,danielyang@sanchez.net,250000,2023-03-02,True
8954c112-1aad-4d68-9d0a-70b1e1909357,Little Inc,Legal Tech,SMB,Southwest,gutierrezjennifer@maldonado.com,100000,2023-04-13,True
a15b42d0-e38f-47ef-82a2-cebbfb21f9cb,"Spence, Moore and Delgado",HealthTech,Enterprise,West,mwoods@morris-brewer.com,50000,2023-12-08,True
f1964097-f070-47a9-a145-a08ce448eac2,"Andrews, Nichols and Sharp",HealthTech,SMB,Midwest,gentrygregory@peck.biz,25000,2023-07-05,True
ece094c8-b2d8-487e-8640-e2eeb6ff61ef,Lopez-Curry,HealthTech,Mid-Market,Southeast,nancy04@morrison.info,250000,2023-10-21,True
c0b34377-05c3-45e6-9c2d-600cec3ef211,"Daniels, Snyder and Mays",EdTech,SMB,Midwest,znelson@rivera.info,100000,2023-09-27,True
f22ee783-cdb6-4dcf-82b7-d1004e16f1d5,"Scott, Lopez and Doyle",InsurTech,SMB,Midwest,ashley32@chase.net,250000,2023-06-26,True
9ef4a6ee-3d5b-4d4c-a59f-41cdd6a64cce,Miller-Caldwell,EdTech,SMB,Southwest,tinawoods@smith.com,10000,2023-09-23,True
8e03ae71-06a6-4c59-acb3-7a47742ab9c8,Molina-Finley,EdTech,Enterprise,Southeast,brandi90@valdez-schwartz.com,50000,2023-02-10,True
ac11e201-a20c-486c-a981-d6b824dc423e,"Wilson, Parker and Sullivan",Legal Tech,SMB,Southwest,hannah45@walker.info,250000,2023-10-25,True
441078f9-9e73-408c-bdfa-1f223be74611,"Zhang, Brooks and Miles",HR Tech,Mid-Market,Northeast,ztodd@petersen.org,250000,2023-05-16,True
e6b04e55-5103-4a00-ad8e-01cc97fe205c,Fox PLC,InsurTech,SMB,International,christian91@poole.com,50000,2023-09-05,True
a12b46f6-ed8c-4470-8bac-c6b9df775672,"Herrera, Martin and Bond",InsurTech,SMB,Northeast,nwilson@aguilar.com,100000,2023-04-15,True
d6e1c5c0-b8c5-4b81-8bfb-b95b96ff2c78,Anderson-Perry,EdTech,Mid-Market,International,hansenemily@cummings-foster.com,100000,2023-03-08,True
5d52edb1-c604-404d-b457-42048baa43f0,"Robinson, Jones and Henderson",HealthTech,SMB,Midwest,weaverbrian@andersen.com,10000,2023-05-29,True
cc2a726f-26e0-4018-8a4b-a8555fd5819b,Ortiz-Mack,InsurTech,Enterprise,Southeast,ybrooks@kane-knox.biz,50000,2023-04-08,True
6e1fa0a3-3f33-4152-bc8a-b87fff032e15,Vega Ltd,PropTech,SMB,Midwest,desireebailey@haney.net,100000,2023-09-16,True
c4120628-d972-41aa-baf1-983a2270887b,Luna and Sons,E-Commerce,SMB,Northeast,avilatiffany@nunez-stephens.net,100000,2023-05-27,True
f460c572-2154-4d7e-aadc-e860b9aead8f,Morrow-Wright,HealthTech,Enterprise,International,eric31@pacheco.org,10000,2023-07-25,True
076479ae-f6d2-4905-9a06-3f15f3241eac,Allen Inc,E-Commerce,SMB,West,wheelersean@warner.biz,50000,2023-11-16,True
4aa426f6-decd-4611-a829-729364d07b32,Young-Robinson,HealthTech,SMB,Midwest,taylorvictoria@cabrera.org,50000,2023-03-15,True
b4a332ef-6b06-486c-9943-d0553681e8fb,Ray-Barton,InsurTech,SMB,Southeast,joel28@gutierrez.com,250000,2023-08-22,True
3478378f-e0bd-4374-bbcc-5d4749e7ca87,"Fry, Hobbs and Buck",EdTech,Mid-Market,Southeast,dpeters@david-powers.net,50000,2023-10-31,True
2378c8b2-9ca4-42f1-862e-e5b31ee2359e,Horton-Russell,PropTech,SMB,Northeast,nicholas87@atkinson.com,100000,2023-10-26,True
c9e52a4e-df2c-4508-a8f6-8742d6037701,Melendez-Hart,FinTech,SMB,International,igrant@sanchez-harris.com,250000,2023-04-27,True
893787b5-baf8-42a2-b353-f5fd46ff05e3,Boone-Davis,PropTech,Mid-Market,Southwest,brettbennett@morrison.org,25000,2023-01-17,True
d7739982-f244-402d-9af0-78428feb0fe9,"Powers, Robinson and Clark",HealthTech,SMB,West,kevin03@hayden.info,100000,2023-09-14,True
ae97fd6d-f51f-41f8-a909-b26f8dfdc960,Dominguez Ltd,PropTech,Mid-Market,Northeast,randyallen@rowe-james.net,250000,2023-06-16,True
91b0efd3-113b-4343-a705-a7153a80ae83,"Howard, Green and Hunt",PropTech,SMB,Southeast,zowens@harrison.com,250000,2023-07-01,True
9c7dbf4b-c4c8-44a2-b97f-5e81be30e16d,Gutierrez-Hart,Legal Tech,SMB,Southeast,joycesmith@donovan.com,50000,2023-05-28,True
088822c1-0e4b-467a-9bcf-8662cfab8088,Rivera Group,PropTech,SMB,International,victorpena@morgan.info,250000,2023-07-14,True
a628a0c2-a9fa-47bb-9257-c38d0700595d,Jackson-Norton,InsurTech,Enterprise,Southeast,donaldpayne@stark.com,10000,2023-06-27,True
2a24763f-6db0-4fd4-b518-9895c055cdef,"Johnson, Bradford and Landry",Legal Tech,SMB,Southwest,duranrobert@hall.net,50000,2023-03-12,True
47b0b354-1bc9-4bb9-b5c2-1b4d214e0bd5,Brooks-Williamson,E-Commerce,Mid-Market,Southwest,bhopkins@patel.com,10000,2023-07-31,True
2e26f126-8eac-4fb8-ac3d-69fd1df6b7ec,Moreno LLC,PropTech,Mid-Market,Northeast,andre62@hull.com,25000,2023-07-28,True
f962512f-5e32-4ab7-ab5c-d64a3b50b87d,Lee PLC,PropTech,SMB,Midwest,lisa46@watson.info,10000,2023-11-30,True
35ea3c63-cfa1-4354-971f-d68f8d2e04c9,"Sanchez, Terry and Evans",FinTech,SMB,Southeast,valdezmichele@davis.biz,100000,2023-09-11,True
ab886c93-404e-48d7-94ba-ce2cdc437093,"Alvarez, Walsh and Warner",Legal Tech,SMB,Southwest,porterryan@knight-hodge.com,50000,2023-05-26,True
98cf08d8-3ee5-4d29-81e2-1164f24ba5de,"Ellison, Hall and Valenzuela",PropTech,SMB,Southwest,enelson@frost.com,10000,2023-06-19,True
4ec1034d-7991-4f2b-a3ea-d909673b8ce5,Mcfarland LLC,PropTech,Mid-Market,Northeast,alibrenda@nicholson.org,250000,2023-12-12,True
3c44ecea-fd28-4680-a2ab-dbf10f19bb8b,Knight Group,EdTech,Mid-Market,West,patrick21@mcgee.com,10000,2023-07-25,True
cb7c1a2c-b5df-43a4-b897-4612e9e60d85,Peterson PLC,EdTech,SMB,,unovak@walters.info,50000,2023-06-18,True
36fc42ac-07b9-4827-98c3-89f69603be9a,Kelly Group,FinTech,SMB,Southeast,llopez@james.com,50000,2023-03-23,True
182f1723-b0f8-4dff-8ca7-a8f8156d7fe0,"Jones, Adams and James",Legal Tech,Mid-Market,Midwest,jodistewart@davis.info,25000,2023-09-02,True
0e386a11-0de1-4374-93b9-15032ac4cf29,Juarez-Garcia,HR Tech,Mid-Market,West,lopezshane@hunt.net,25000,2023-05-07,True
d0f1fe3a-b62a-4aec-9366-c38e5223fcd0,Carlson LLC,HealthTech,Mid-Market,Midwest,asmith@maxwell-hardy.net,10000,2023-10-08,True
eaa07f68-ec61-452a-8ed7-756d05b8218b,Armstrong and Sons,E-Commerce,SMB,Midwest,rjackson@adams-thomas.com,25000,2023-10-26,True
d1182062-5898-48b7-b275-3d3673fc95ce,Hill-Evans,PropTech,SMB,Southwest,wardsheryl@weber.com,250000,2023-08-25,True
14e13158-8f84-403d-856b-ee9e0c56b9f0,Torres Group,Legal Tech,SMB,Northeast,meagan65@cook-ochoa.org,10000,2023-08-05,True
71a9a55f-9231-4f03-8dab-7b75e3fdf0d2,Evans PLC,HealthTech,SMB,Northeast,timothythompson@novak-carter.info,50000,2023-07-29,True
c93674d7-0a21-4fa0-b7b5-b0e70285e1ba,"Casey, Nguyen and Ramirez",EdTech,Enterprise,International,kdiaz@vargas.com,100000,2023-08-18,True
be937ee8-0086-4519-8935-a780b69fd5e7,"Saunders, Johnson and Acosta",InsurTech,Mid-Market,International,samuelcarter@jones.info,50000,2023-03-02,True
a0a55df6-9010-4cd5-8166-3ed7b8f2e22a,Schultz and Sons,InsurTech,Mid-Market,Southeast,donna66@cole.info,50000,2023-08-26,True
cdbc11cc-71b7-4871-ba9d-b954971a4057,"Morales, Hunter and Knapp",InsurTech,Mid-Market,Southeast,ystephens@miles-burnett.org,25000,2023-02-27,True
c39b7bdf-2446-49c3-bdc3-afd2fcf281ce,"Rocha, Rodriguez and Wright",InsurTech,Enterprise,Northeast,gabriel90@terrell.com,250000,2023-01-18,True
71b6a08b-5399-4e68-8dcf-16f1ffae16b1,Rodriguez-Garcia,FinTech,SMB,West,williamstone@watts.info,10000,2023-03-13,True
74e2ffd7-f6e8-4c33-a25d-87460d48ca0d,"Chapman, Mason and Cooper",Legal Tech,Enterprise,Southwest,webbkenneth@wilson.com,50000,2023-05-02,True
1aa9a774-5478-47b2-a39d-48dea826afec,Collins-Gibson,EdTech,Mid-Market,West,adrianabailey@kim.info,250000,2023-03-31,True
590de763-141f-4f7c-8802-81d6a1cd9a89,Jones-Williams,InsurTech,SMB,Midwest,johnsonmatthew@byrd.com,250000,2023-06-13,True
f38a4e20-d1fa-4103-99c4-4485a6178cd2,"Thompson, Moore and Castro",InsurTech,SMB,Southwest,zhall@lopez.com,50000,2023-12-29,True
25e52f08-7b0c-41e8-b37f-fb9bd5ce36d0,"Mendez, Gonzalez and Vargas",PropTech,Mid-Market,West,nsmith@ramirez.com,25000,2023-05-11,True
8c5898a1-1144-44d3-ae8e-20e40d7baa15,"Garcia, Wiggins and Lopez",HealthTech,Mid-Market,Northeast,james14@huffman.org,10000,2023-05-18,True
fdd8cf68-20e2-4cf8-95b0-c3a33a87dce8,Carr-Matthews,FinTech,SMB,Southwest,michael79@cervantes.com,100000,2023-04-17,True
ee10948e-32e1-4bff-92e7-80fc5cd60c3e,"Lawrence, Powers and Edwards",HR Tech,Enterprise,Southeast,kevinwhite@thomas.org,10000,2023-09-03,True
fd3ddd22-9767-42e0-91a0-1a4b64419f5c,Henderson-Tucker,E-Commerce,SMB,Midwest,angelaburns@lopez.org,250000,2023-11-29,True
13ba3a6d-4631-4162-8a35-6b99762c3782,Glenn Inc,Legal Tech,Enterprise,West,ytaylor@wagner.biz,100000,2023-06-13,True
d6e5911e-4f55-49f6-901b-dd9f88256813,"Larsen, Burns and Miller",HR Tech,SMB,Southeast,flynnjeffre.y@hill.com,250000,2023-10-24,True
c054f1b1-bbf9-4fea-a6da-853485ebfd45,Norman PLC,Legal Tech,SMB,West,hdunn@wilson.com,250000,2023-12-02,True
cfd4e382-895c-418b-886c-69f4ea194216,"Carson, Williams and Ball",HR Tech,Mid-Market,International,veronicagarcia@potter.info,25000,2023-06-30,True
a202778e-1342-4ae9-9321-8131ea903ee4,Bailey-Montoya,PropTech,Enterprise,International,hgrimes@clark.org,10000,2023-12-09,True
26883115-16b6-4655-8d95-aee775087055,"Bell, Page and Chen",FinTech,Mid-Market,Southeast,christinaglover@trujillo.com,25000,2023-09-16,True
a0ba3fb4-63ea-4191-85e7-6a61c9762d9c,"Campbell, Ryan and Morris",FinTech,Mid-Market,Southwest,keith48@ochoa.biz,10000,2023-01-04,True
ff0b734e-1554-4bb4-b8cf-89e1b5891217,Riddle Ltd,n/a,Mid-Market,,jacquelineanderson@dawson.biz,25000,2023-02-24,True
9606c247-2981-4cfc-aa4b-4a64139d6369,Thomas-Chen,EdTech,Mid-Market,Midwest,ebrooks@norton.com,100000,2023-02-10,True
f33d0c42-3f68-4d5f-9802-7021ca5c2c4c,"Mayer, Wood and Clements",InsurTech,SMB,International,brandi17@beck.net,10000,2023-12-01,True
1fd94f4e-a6c8-4783-8530-94945fb5a1f1,Robinson-Jordan,FinTech,SMB,Southwest,troymorris@morgan-lane.org,25000,2023-02-12,True
7ea51f27-7d9f-4d7e-8423-a7f7bdaa4563,Kramer-Shannon,InsurTech,SMB,Northeast,williamsconnie@smith-noble.com,25000,2023-04-19,True
20eacb4d-86a8-47ef-9dbc-c4b4b11defb3,Bryant-Braun,PropTech,Enterprise,International,sharris@khan.com,250000,2023-12-03,True
1cd12b3f-f0f3-417c-a4c7-e32ab3a36299,Davis-Ward,Unknown,Mid-Market,International,watsonrebecca@williams.com,50000,2023-03-25,True
c123a004-e366-420a-b43d-b7cdedbf7803,"Lyons, Young and Rios",InsurTech,Mid-Market,West,smiththomas@wheeler.info,10000,2023-09-14,True
0c16c2da-65f4-4571-bf8b-d48baf9ceace,Smith LLC,HR Tech,SMB,Northeast,mcneilrobert@woods.biz,250000,2023-07-23,True
9c28dda4-7304-4c57-a381-e5faf1b4d9e2,Cross Inc,n/a,Mid-Market,West,edwardsnicole@reyes.com,100000,2023-08-10,True
ab1c41cb-bbc1-4368-86a0-b6f48c0983c0,Moreno Inc,InsurTech,Mid-Market,Southeast,scottbowen@goodman.info,25000,2023-07-14,True
218a778c-6e11-4e70-be44-92c47e1d8f3c,Miller Inc,EdTech,SMB,Northeast,karenlawrence@bell-jordan.com,100000,2023-07-04,True
858af229-736b-44bb-8730-ab49870532eb,Hill Inc,HealthTech,SMB,West,angelagreene@mitchell.com,10000,2023-01-14,True
6eb422fb-627f-4e15-b735-71eac49ee83f,Holmes PLC,HealthTech,Mid-Market,,juliephillips@bowers.info,10000,2023-10-14,True
5cb500ef-ba0f-4e26-afbd-894654cf0f4c,Rodriguez-Porter,E-Commerce,SMB,West,ricetiffany@peck-anderson.org,50000,2023-09-10,True
414aafab-88d4-474f-b295-c4cb52a1b0f2,Diaz-Vega,EdTech,SMB,West,xbest@smith.com,25000,2023-11-17,True
a8a18d9d-8f1c-4e05-8742-856566e99c8b,Lewis-Livingston,E-Commerce,SMB,Northeast,ohunter@mason.com,250000,2023-07-14,True
3cc1cc2f-be5c-4d3d-94ef-d6b2feb8c170,"Herrera, Jensen and Ramirez",HR Tech,SMB,International,christian32@murphy.com,50000,2023-11-05,True
3ec4c540-9677-4d37-a1e1-4d0c05b9bf22,Hale-Blair,E-Commerce,SMB,West,brianmiller@wilson-salazar.com,100000,2023-10-22,True
0d8f1c14-56d8-4a4b-b3d4-683f35467142,Wade-Barrett,HR Tech,Mid-Market,West,davidzimmerman@smith.net,25000,2023-10-31,True
710cc070-7f43-44d2-b976-53c6f0f623ff,"Green, Watson and Brady",EdTech,Mid-Market,International,jessica10@roman-nelson.com,100000,2023-05-30,True
8c3fd442-57b3-475e-a0c9-2f24b447e8bb,Joseph-Ray,HealthTech,Mid-Market,West,crawfordwilliam@porter.com,50000,2023-05-04,True
50b337f7-7649-4564-8adc-ad3f485cceaf,Moore-Ayala,EdTech,Mid-Market,Northeast,perezwilliam@trevino.com,250000,2023-07-25,True
24c0a270-5a24-4fc1-a2a2-3fda3b325088,Ruiz Group,InsurTech,Mid-Market,Midwest,haroldhorne@tran.biz,250000,2023-11-23,True
9a6f7cb6-a34e-420d-aedc-a27754d03448,Morris Group,HealthTech,Mid-Market,Midwest,joseph19@wilson-nunez.com,250000,2023-11-27,True
da17d3cb-85f8-42b8-b578-000e3b2a9774,Walker PLC,InsurTech,SMB,West,finleycasey@cline-ayala.com,25000,2023-09-19,True
11651e80-d0d8-4b98-8cd7-28d0fcd69c3c,Miller-Bryant,E-Commerce,SMB,International,james94@dean.info,50000,2023-01-13,True
38557cc4-bf5e-4a34-8a2a-dd65780dc5d9,Oconnor PLC,Legal Tech,Enterprise,Northeast,edwardrandolph@hall.com,50000,2023-06-09,True
9a59d145-ff4e-4827-8dd9-8f5afae28921,Smith-Sandoval,E-Commerce,SMB,Northeast,dalton83@vasquez-brown.com,50000,2023-02-04,True
dc4b4ec8-ddcb-4b16-81eb-e10db554b6fb,"Ramirez, Williams and Hall",n/a,Mid-Market,International,xhaynes@villegas-miller.com,25000,2023-09-22,True
c20c08e3-df70-47c8-9c8f-123ac2451ca3,"Anderson, Wilkins and Jones",EdTech,SMB,West,grahamtamara@carter.biz,25000,2023-04-06,True
c9e4b3cb-95dc-4364-a4d5-a9ee5cb8f4ec,"Decker, Nguyen and Chavez",InsurTech,Mid-Market,Southeast,charlesharris@rodriguez.com,10000,2023-12-27,True
84120c76-8372-4564-9908-a2f841a1c6b7,Martinez-Howard,Legal Tech,Mid-Market,Northeast,shannonford@davis.com,250000,2023-04-06,True
5fc5fccd-d673-438d-bc84-5dd1dc56e99b,"Terry, Williams and Huff",E-Commerce,SMB,West,eddie35@palmer-byrd.com,250000,2023-07-18,True
e13d03a3-1b41-465e-ab27-832e697ca9bb,Johnson Group,HealthTech,Mid-Market,Southwest,jhawkins@davis.com,50000,2023-11-11,True
1fb6d769-ba95-4b76-845a-26080df46a1b,Smith and Sons,EdTech,SMB,Northeast,jamesmorales@mccoy.com,250000,2023-07-18,True
736ced69-a63e-485a-9892-482bf47fbc70,Johnson Inc,EdTech,SMB,West,rachelramos@davis.com,25000,2023-10-12,True
0929640f-6631-4e1e-ae7a-59d3644182af,Dunlap Inc,Legal Tech,SMB,West,sandrahamilton@foster.com,10000,2023-09-06,True
7ebb72cb-dcd9-4803-8f07-456f20158022,Lewis-Lopez,InsurTech,Mid-Market,West,sean20@harvey.biz,100000,2023-09-08,True
4978c403-ddb0-4927-8bf7-13c08b240763,"Mendoza, Miller and Reyes",FinTech,SMB,Northeast,zgonzalez@wright.com,25000,2023-08-23,True
6d15cfbe-5b2e-496c-85b1-a4275d2cfdf2,Casey-Howard,PropTech,SMB,Northeast,kcooper@morris.org,50000,2023-10-05,True
d2cb4727-df7e-4aee-9533-49493f37587f,Johnson LLC,FinTech,SMB,Southeast,stokesthomas@wang-key.com,25000,2023-06-02,True
35d433b2-f43c-463e-a3f9-e35483e458f7,Wright and Sons,FinTech,SMB,Northeast,amanda03@bradford.com,25000,2023-04-18,True
10de7c95-19ef-4c3c-bb92-2c40ffdb8e74,Young LLC,HR Tech,Mid-Market,West,robin05@elliott.info,25000,2023-04-16,True
68dfb838-61d5-49e6-b86c-1e9f7ec51f04,"Parker, Henry and Davis",HR Tech,Mid-Market,Southeast,carolynsmith@smith-hardin.com,50000,2023-10-21,True
2f4e7bff-3eed-48ca-a055-ce4db9e0ea06,Peterson and Sons,HealthTech,Mid-Market,West,brian29@stark.com,25000,2023-12-26,True
cd3f88da-ec00-4743-a090-8b82140d74ac,Brooks Ltd,E-Commerce,SMB,Southeast,vwillis@morris-daugherty.biz,100000,2023-03-14,True
ef195584-3e39-47a2-bdd4-8df81eb75eff,"Yu, Banks and Thompson",Legal Tech,SMB,Northeast,jeffrey92@parker-barker.com,10000,2023-07-26,True
ea83f474-c5de-4adf-a923-5c37ca70b8a3,Daniel Ltd,Legal Tech,Enterprise,West,xrosales@johnson.org,10000,2023-02-17,True
8c42c0fd-f226-4fc8-9eca-9084692c6db6,Bowman Inc,PropTech,Mid-Market,Northeast,vtaylor@young.com,100000,2023-04-19,True
a533d57d-df12-411a-852d-5430225cbc9d,"Mcclure, Davis and Fletcher",HR Tech,SMB,Southwest,sean43@steele.com,50000,2023-12-16,True
f25cf6d3-dac5-48bb-ba8a-bc1a42a63d15,Le Inc,FinTech,Mid-Market,Unknown,akim@wilkerson.biz,10000,2023-08-08,True
8e903bcb-7486-417f-920a-5fb4a801e0d6,Payne-Garcia,EdTech,SMB,Midwest,kkramer@chang.com,10000,2023-07-10,True
0495b33b-e813-4bd0-bb0a-73ee0fe2b5f6,Smith-Green,EdTech,Mid-Market,International,jonesgeorge@martin-jones.com,10000,2023-12-27,True
a11eb4c5-f7d2-47d3-a48f-6e9528593892,Wheeler-Austin,E-Commerce,SMB,Southeast,bbush@martin.com,10000,2023-12-23,True
75a2a3fb-f885-426a-ac4f-b96c17d39963,Harris-Lee,HealthTech,SMB,Southeast,donna43@williams.net,10000,2023-02-22,True
af6fb3b3-3d88-4a41-bf3a-97d84349d4f4,Hernandez-Ward,HR Tech,SMB,Southeast,qmiller@greene.com,10000,2023-09-29,True
dadd5aa5-cadc-4e91-9d7e-aba7b224dbd4,"Carter, Miller and Anthony",EdTech,Mid-Market,International,kristen77@baker.com,250000,2023-12-18,True
0e1d883a-3ef6-4de9-8bb9-daf6dc3cec86,Wood-Griffin,E-Commerce,SMB,Northeast,scott43@elliott-hernandez.com,100000,2023-06-11,True
550d1dc9-f21f-41a3-9a6f-f2f322a6bbc0,Barnett PLC,E-Commerce,SMB,Southwest,larellano@spencer.net,50000,2023-12-20,True
20bd30bf-faf5-46e0-b279-83bf742564a8,Sheppard-Mcdaniel,Legal Tech,Mid-Market,Southeast,parmstrong@evans-foster.com,10000,2023-05-03,True
cffa68d2-cc11-4803-8ee2-052914964603,"Duncan, Black and Duncan",HealthTech,Mid-Market,Northeast,davidtodd@rush.com,50000,2023-06-12,True
f8726372-31da-457b-ae8d-b0d341c246d0,Martinez Group,InsurTech,Mid-Market,West,mcneilryan@hernandez.com,10000,2023-10-28,True
3bfe1ed4-f3e9-4fef-91c3-ba8846d641b1,Hughes Group,Legal Tech,Enterprise,West,melissa87@buchanan.org,250000,2023-08-01,True
d7fd47d9-fc66-4de4-93a3-1123af283083,"Harrington, Rodriguez and Hernandez",InsurTech,Mid-Market,Southwest,buckleyanna@floyd.com,10000,2023-09-19,True
d62ae605-671f-4e9c-ae63-180c2f2d2d73,Baker-Pena,EdTech,SMB,International,rjohnson@thomas-franklin.biz,10000,2023-06-08,True
b111a2d1-e073-4b18-a185-4794276f3b4c,Foster LLC,E-Commerce,SMB,West,brandonalvarez@prince-smith.com,10000,2023-06-08,True
26dfc4c7-9017-40c2-97a9-6fc5efdab110,Ramirez-Vasquez,EdTech,Mid-Market,,comptonjeremy@mccann-ramos.com,250000,2023-09-22,True
827c8078-075c-4584-af9b-c6c71d932307,Daniel-Jacobs,Legal Tech,SMB,Midwest,lopezjason@figueroa-malone.com,10000,2023-06-21,True
0a9b0bb2-b191-49b9-8358-2e38b59a0c43,Robertson and Sons,Legal Tech,SMB,Southwest,collinswilliam@deleon.org,250000,2023-07-04,True
7b9e4fbb-170e-4bf2-82bc-0627d7eb5a0f,Thompson and Sons,EdTech,SMB,Northeast,wrightstephen@bush-hill.info,10000,2023-04-27,True
3d020421-9fb1-40c1-b0da-eb3fa873aab6,"Sanders, Leblanc and Maldonado",FinTech,Enterprise,n/a,nathanwheeler@horne.org,25000,2023-04-02,True
a7e74aaa-4017-4ec7-97fe-17f18050eb27,"Bailey, Martin and Kline",FinTech,Enterprise,International,mitchellpaul@nash.com,25000,2023-08-02,True
76fd93a2-4b89-4380-a625-6117ef58f7d2,"Perez, Clark and Pearson",HR Tech,SMB,Midwest,hancocktammy@smith.org,10000,2023-04-02,True
3970b3c5-9844-44ff-8981-b4fcdb64ab23,Walker PLC,FinTech,SMB,West,jennifer46@york-stevens.com,50000,2023-06-17,True
b357b3c0-f3c0-4831-924d-a2b3568e1075,Turner-Meyer,Unknown,SMB,Midwest,asilva@key.net,50000,2023-10-30,True
a686af2e-c9cb-4b05-8b31-fbf813237a4a,"Wheeler, Campbell and Cohen",E-Commerce,Mid-Market,Southeast,rbrown@nguyen.com,10000,2023-04-30,True
05873d6a-0ac4-4f4e-8271-35c31c752030,Hernandez and Sons,FinTech,SMB,International,trujilloleah@powell.com,50000,2023-02-23,True
fc266a0e-05fa-4b78-8600-90b053dfe5e3,"Jimenez, Phillips and Meadows",E-Commerce,Enterprise,Southeast,cprice@erickson.com,25000,2023-09-24,True
1e407849-2168-45fd-8f79-0ca1ab5943e9,"Nichols, Glover and Knox",HR Tech,Mid-Market,Southwest,william28@carter.com,100000,2023-02-08,True
3bc6df90-01fd-4c9a-8c87-be5d28a1af0e,"Green, Stokes and Hines",FinTech,Enterprise,Southeast,staceylam@davis.com,100000,2023-12-25,True
de678621-ab5b-45f2-ab86-d87b2e3042d0,French-Rivera,HR Tech,SMB,Northeast,brenda71@brown-walters.org,250000,2023-02-25,True
196ac35a-af84-4058-ae6d-97fceb7de14f,"Jones, Preston and Mason",EdTech,SMB,Northeast,amoreno@pitts.com,25000,2023-08-20,True
0d6b6c6a-564a-4b62-98df-5636189e4933,Cooper PLC,Legal Tech,SMB,International,tthomas@maxwell.com,250000,2023-01-21,True
9691a4a2-ff7b-4405-bd24-ac7c7b6c8f95,"Hatfield, Edwards and Brown",HR Tech,Mid-Market,Midwest,whill@johnston.info,50000,2023-05-14,True
9951899d-0259-4697-b22a-3eeacc02f2fb,Anderson Group,,Enterprise,Southwest,epowell@smith-ferguson.com,100000,2023-02-22,True
c53ca796-cdbc-4d53-8bbb-a0f6b4d3f297,Mcclain PLC,EdTech,SMB,Southeast,andrewsmith@wright.com,50000,2023-12-18,True
93f48951-3e6b-4287-b40b-0e02cb593ccd,Reyes PLC,HealthTech,SMB,N/A,gary04@bryant-meyer.net,100000,2023-03-07,True
5f77d355-0f16-4f1b-bd7c-b72fff787a5d,Hamilton-Mcdaniel,HR Tech,Enterprise,Northeast,matthewvalenzuela@christensen-martin.biz,100000,2023-09-12,True
e9459ebe-4220-46e1-977c-f80f726acd2a,Perez Ltd  ,EdTech,Enterprise,Midwest,jasonjohnson@jackson.com,10000,2024-06-06,True
d4fd3021-f3c2-4401-969c-90733059f16d,Mcdowell-Scott,E-Commerce,SMB,Southwest,wheelerbrandon@valdez.com,100000,2024-02-05,True
96e15d36-bdcc-4a22-8522-4ae75d5cf740,"Wilson, Wallace and Martinez",E-Commerce,Mid-Market,Northeast,thomas23@jennings.com,50000,2024-05-02,True
9aed3dc0-5ed9-4678-9ab7-0613c5d84a87,"Meyer, Dean and Haynes",PropTech,Mid-Market,Midwest,grivas@higgins.com,50000,2024-06-01,True
2522ef00-a52e-4a30-8a93-f3f9dfe35450,Gonzalez-Gonzalez,Legal Tech,Enterprise,Southwest,marie35@ortiz.com,25000,2024-02-10,True
7769a0b8-3d8d-449a-a6fa-a7c478635963,"Fitzpatrick, Rivera and Smith",E-Commerce,Mid-Market,International,meadowsmary@snyder.com,25000,2024-05-27,True
28af5c9f-f963-4558-9a90-47ca23922514,"Cummings, Conway and Newman",InsurTech,Mid-Market,Southeast,shinton@marshall-garcia.com,50000,2024-05-31,True
85efe9a5-b1f3-4e6b-9cef-0a5d3907fbcf,Phelps LLC  ,EdTech,SMB,West,ronald11@smith.com,10000,2024-01-24,True
873302da-a2ec-4e8b-9ec7-489e2e2623c1,Howard-Kim,,SMB,Southwest,natalie15@white-morales.info,25000,2024-03-23,True
e79c5b7c-5217-432a-b379-3474d1b711ba,Houston-Vaughn,EdTech,Enterprise,Northeast,pmarsh@wilson.com,10000,2024-04-05,True
f511911a-17e2-40ac-88c3-d6f808c935e5,Garcia PLC,InsurTech,SMB,Midwest,rpham@white-james.com,100000,2024-06-12,True
f276ca15-1069-41ab-a531-126443227e6a,"Johnson, Cohen and Roberson",HR Tech,Enterprise,International,timothyfreeman@alexander-brown.com,50000,2024-02-27,True
