payroll_id,employee_id,department,cost_center,salary_account,pay_period_start,pay_period_end,gross_pay,tax_withheld,net_pay,payment_date,pay_type,created_at
c5a8fbae-af04-452b-b071-97b2239d5ee5,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2022-11-01,2022-11-30,8308.11,2145.6,6162.51,2022-12-02,Salary,2022-11-30
da4220f2-cb90-4465-9275-9172dd085c31,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2022-12-01,2022-12-31,8308.11,2145.6,6162.51,2023-01-02,Salary,2022-12-31
5c3e9410-783a-47bf-a5ad-21c58077c1d2,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2022-12-01,2022-12-31,2077.03,768.5,1308.53,2022-12-31,Bonus,2022-12-31
8c43a812-c9e3-4ede-99ec-70465d0cd381,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-01-01,2023-01-31,8615.77,2581.91,6033.86,2023-02-02,Salary,2023-01-31
7d140751-f83e-44b5-abc8-161f60d5a2be,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-02-01,2023-02-28,8615.77,2581.91,6033.86,2023-03-02,Salary,2023-02-28
d6c2af37-d8e1-46d5-9d4b-7e43a700a38d,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-03-01,2023-03-31,8615.77,2581.91,6033.86,2023-04-02,Salary,2023-03-31
a57ba8ab-e9f6-4ade-9d2f-9ad2907ab523,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-04-01,2023-04-30,8615.77,2581.91,6033.86,2023-05-02,Salary,2023-04-30
c767324b-91ed-4a80-bfde-c2c620138e21,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-05-01,2023-05-31,8615.77,2581.91,6033.86,2023-06-02,Salary,2023-05-31
c4b6a21b-97fa-459c-af6c-28000fb1a632,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-06-01,2023-06-30,8615.77,2581.91,6033.86,2023-07-02,Salary,2023-06-30
44c67003-6464-4032-8b73-9a288e0c46f2,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-07-01,2023-07-31,8615.77,2581.91,6033.86,2023-08-02,Salary,2023-07-31
4ac2cf9d-2ae2-421b-b389-5aaadf0a00ca,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-08-01,2023-08-31,8615.77,2581.91,6033.86,2023-09-02,Salary,2023-08-31
5f30e2a2-c721-4ca9-b0fc-5eeb08da1412,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-09-01,2023-09-30,8615.77,2581.91,6033.86,2023-10-02,Salary,2023-09-30
238362dd-701d-415e-aadf-d5b1a0137d4d,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-10-01,2023-10-31,8615.77,2581.91,6033.86,2023-11-02,Salary,2023-10-31
04c6ac8b-bba7-4747-adce-44d9f73713d4,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-11-01,2023-11-30,8615.77,2581.91,6033.86,2023-12-02,Salary,2023-11-30
ceb64341-7946-4f25-84fb-cdaf68a921c6,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-12-01,2023-12-31,8615.77,2581.91,6033.86,2024-01-02,Salary,2023-12-31
82298844-06f2-4389-9c2a-b298f73bf8bd,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2023-12-01,2023-12-31,2153.94,796.96,1356.98,2023-12-31,Bonus,2023-12-31
5adafc6d-0c5f-44b6-8352-8c081e85cde9,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-01-01,2024-01-31,8939.53,2588.16,6351.37,2024-02-02,Salary,2024-01-31
830fdc00-bebf-4668-800c-0b65de6647db,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-02-01,2024-02-29,8939.53,2588.16,6351.37,2024-03-02,Salary,2024-02-29
aae3b027-6a4c-498a-bf19-845a05f19613,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-03-01,2024-03-31,8939.53,2588.16,6351.37,2024-04-02,Salary,2024-03-31
021b49e1-9dc5-4cf0-b68e-b9b6b1a6eb1f,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-04-01,2024-04-30,8939.53,2588.16,6351.37,2024-05-02,Salary,2024-04-30
6166d83a-d596-4e6f-8485-abfa8e2cd06a,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-05-01,2024-05-31,8939.53,2588.16,6351.37,2024-06-02,Salary,2024-05-31
7c3229dd-9a2d-4cb1-8208-24667c291747,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-06-01,2024-06-30,8939.53,2588.16,6351.37,2024-07-02,Salary,2024-06-30
0ed3f4c1-afee-448e-bc80-5808a52e1b3f,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-07-01,2024-07-31,8939.53,2588.16,6351.37,2024-08-02,Salary,2024-07-31
cb3018d7-4dc8-4c13-a8ac-338f67315a2b,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-08-01,2024-08-31,8939.53,2588.16,6351.37,2024-09-02,Salary,2024-08-31
591dfbd2-7fa0-426b-af01-3e457f3f22d3,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-09-01,2024-09-30,8939.53,2588.16,6351.37,2024-10-02,Salary,2024-09-30
0b9196ff-3991-419e-94ac-d25882c30196,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-10-01,2024-10-31,8939.53,2588.16,6351.37,2024-11-02,Salary,2024-10-31
fff5d8e0-f32b-46c4-8da4-6a59b583b865,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-11-01,2024-11-30,8939.53,2588.16,6351.37,2024-12-02,Salary,2024-11-30
b3852848-08ab-4f8c-8e19-132a474be290,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-12-01,2024-12-31,8939.53,2588.16,6351.37,2025-01-02,Salary,2024-12-31
ec8cacb4-ede2-4456-8a6b-2858cc3f3a37,89749565-19f3-4541-b9e6-c26eeb636619,Engineering,COGS,5300,2024-12-01,2024-12-31,2234.88,826.91,1407.97,2024-12-31,Bonus,2024-12-31
1a27d4db-fba5-4a9f-97a1-900e58cf0fcd,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-01-01,2021-01-31,10766.67,2601.59,8165.08,2021-02-02,Salary,2021-01-31
b6197dcd-d464-473d-9029-7ac3faccf493,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-02-01,2021-02-28,10766.67,2601.59,8165.08,2021-03-02,Salary,2021-02-28
0acf1ded-7157-469a-b3dc-212361712e47,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-03-01,2021-03-31,10766.67,2601.59,8165.08,2021-04-02,Salary,2021-03-31
cadb9e23-5266-4388-bbbb-dcb66ca1d1c0,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-04-01,2021-04-30,10766.67,2601.59,8165.08,2021-05-02,Salary,2021-04-30
9e05d25c-8b73-4ac0-b5b6-1f6f05e3331d,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-05-01,2021-05-31,10766.67,2601.59,8165.08,2021-06-02,Salary,2021-05-31
ef6f821d-d2d5-4854-8deb-cf7eefa22c67,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-06-01,2021-06-30,10766.67,2601.59,8165.08,2021-07-02,Salary,2021-06-30
58b369e2-5232-4ba0-9082-bb122fddf0a3,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-07-01,2021-07-31,10766.67,2601.59,8165.08,2021-08-02,Salary,2021-07-31
224e13a1-ce01-4506-970c-d19401f580ce,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-08-01,2021-08-31,10766.67,2601.59,8165.08,2021-09-02,Salary,2021-08-31
d61b2510-66f4-4936-b18d-e969da5dfbe0,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-09-01,2021-09-30,10766.67,2601.59,8165.08,2021-10-02,Salary,2021-09-30
17e6f6e1-12d0-403a-8786-f2071a91b912,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-10-01,2021-10-31,10766.67,2601.59,8165.08,2021-11-02,Salary,2021-10-31
0b877858-d89b-4d67-913c-b352e3433b33,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-11-01,2021-11-30,10766.67,2601.59,8165.08,2021-12-02,Salary,2021-11-30
2e9622df-7df3-4c60-ab41-88e988bb2b80,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-12-01,2021-12-31,10766.67,2601.59,8165.08,2022-01-02,Salary,2021-12-31
7dbea97a-018d-450f-81a3-99395e529ab7,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2021-12-01,2021-12-31,2691.67,995.92,1695.75,2021-12-31,Bonus,2021-12-31
5cf42fba-68a9-4166-bdf2-1b4b551e80bf,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-01-01,2022-01-31,11107.56,2695.38,8412.18,2022-02-02,Salary,2022-01-31
eb08aeb4-0547-4d9a-8eac-3714abd9fb1a,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-02-01,2022-02-28,11107.56,2695.38,8412.18,2022-03-02,Salary,2022-02-28
c9924329-5d96-4070-bb0c-d5d6b5629e1c,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-03-01,2022-03-31,11107.56,2695.38,8412.18,2022-04-02,Salary,2022-03-31
f41ba8e6-f234-491b-a051-eb83fe9ab63a,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-04-01,2022-04-30,11107.56,2695.38,8412.18,2022-05-02,Salary,2022-04-30
2f667ee9-d48d-41b8-bbac-185153dfb756,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-05-01,2022-05-31,11107.56,2695.38,8412.18,2022-06-02,Salary,2022-05-31
d8fc9319-4643-4e58-b9dc-d4e65263a50c,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-06-01,2022-06-30,11107.56,2695.38,8412.18,2022-07-02,Salary,2022-06-30
548abe10-f044-486c-9fcd-42eb412f9334,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-07-01,2022-07-31,11107.56,2695.38,8412.18,2022-08-02,Salary,2022-07-31
5ae3a70b-edda-41e2-8ab1-b47f12b37745,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-08-01,2022-08-31,11107.56,2695.38,8412.18,2022-09-02,Salary,2022-08-31
c74ee9be-e23c-4958-959a-e8a96cdcced8,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-09-01,2022-09-30,11107.56,2695.38,8412.18,2022-10-02,Salary,2022-09-30
3730a39f-498b-4067-af03-459175bff1bb,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-10-01,2022-10-31,11107.56,2695.38,8412.18,2022-11-02,Salary,2022-10-31
88ea410b-7835-4d24-8c49-b2b1e96c4ee8,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-11-01,2022-11-30,11107.56,2695.38,8412.18,2022-12-02,Salary,2022-11-30
7dd25212-9b46-40ba-8658-e1095d4b719c,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-12-01,2022-12-31,11107.56,2695.38,8412.18,2023-01-02,Salary,2022-12-31
22d22ea6-4b9f-43e8-9c10-a78b9208cfcc,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2022-12-01,2022-12-31,2776.89,1027.45,1749.44,2022-12-31,Bonus,2022-12-31
54ec2393-e30d-47aa-a6b8-01054c7cc06f,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-01-01,2023-01-31,11764.98,3254.58,8510.4,2023-02-02,Salary,2023-01-31
7dd45267-5214-4f6d-8989-42f7dc20f4c7,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-02-01,2023-02-28,11764.98,3254.58,8510.4,2023-03-02,Salary,2023-02-28
823ba655-bd38-46a2-851c-4df22d7fe06f,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-03-01,2023-03-31,11764.98,3254.58,8510.4,2023-04-02,Salary,2023-03-31
a6a8977a-838c-4479-8b9d-d3a09f3e2296,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-04-01,2023-04-30,11764.98,3254.58,8510.4,2023-05-02,Salary,2023-04-30
0cdda7d1-a178-4e63-8cea-d6ec74087ac0,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-05-01,2023-05-31,11764.98,3254.58,8510.4,2023-06-02,Salary,2023-05-31
e21f1643-59c1-45ec-8deb-6a744db65d5d,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-06-01,2023-06-30,11764.98,3254.58,8510.4,2023-07-02,Salary,2023-06-30
82277086-2a9a-4d38-a9c7-d5bc88992f48,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-07-01,2023-07-31,11764.98,3254.58,8510.4,2023-08-02,Salary,2023-07-31
ea9e82d8-277a-4fbf-8db5-89344f2a8e08,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-08-01,2023-08-31,11764.98,3254.58,8510.4,2023-09-02,Salary,2023-08-31
f6b82bc8-3154-4f8f-8aa9-f37748154a25,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-09-01,2023-09-30,11764.98,3254.58,8510.4,2023-10-02,Salary,2023-09-30
fcbce95b-2d6c-40cb-9e4e-9f8d44aed17a,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-10-01,2023-10-31,11764.98,3254.58,8510.4,2023-11-02,Salary,2023-10-31
f695e170-5991-4b6c-bac0-75b380397295,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-11-01,2023-11-30,11764.98,3254.58,8510.4,2023-12-02,Salary,2023-11-30
0a5d3cce-ace3-4007-b590-8329e2fbb6ea,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-12-01,2023-12-31,11764.98,3254.58,8510.4,2024-01-02,Salary,2023-12-31
1ad053f4-fbd6-47f6-b637-b4779d5c71e6,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2023-12-01,2023-12-31,2941.24,1088.26,1852.98,2023-12-31,Bonus,2023-12-31
53e799d5-db98-4bf5-a53d-4047383765ee,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-01-01,2024-01-31,12047.22,2957.49,9089.73,2024-02-02,Salary,2024-01-31
1942ffeb-e31a-4376-95d6-50b958e8b95a,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-02-01,2024-02-29,12047.22,2957.49,9089.73,2024-03-02,Salary,2024-02-29
3087ec91-4074-45c1-938a-55b9db457daf,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-03-01,2024-03-31,12047.22,2957.49,9089.73,2024-04-02,Salary,2024-03-31
1d31b859-3dcf-4870-996a-be42d3a26bd5,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-04-01,2024-04-30,12047.22,2957.49,9089.73,2024-05-02,Salary,2024-04-30
4ec89f50-b331-4321-8317-bf14967c6c23,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-05-01,2024-05-31,12047.22,2957.49,9089.73,2024-06-02,Salary,2024-05-31
233d46a8-45a3-4e54-b3a7-c9978a1562fd,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-06-01,2024-06-30,12047.22,2957.49,9089.73,2024-07-02,Salary,2024-06-30
0b31ea5e-26f3-4df9-9d98-5d870db12c5d,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-07-01,2024-07-31,12047.22,2957.49,9089.73,2024-08-02,Salary,2024-07-31
06767ca4-c0fd-4c78-847a-dcec1113a077,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-08-01,2024-08-31,12047.22,2957.49,9089.73,2024-09-02,Salary,2024-08-31
55feea00-9a3c-4b22-b56f-f83d7a51cc33,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-09-01,2024-09-30,12047.22,2957.49,9089.73,2024-10-02,Salary,2024-09-30
ff526160-bf52-40ad-8a5a-2c2192ecf8d6,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-10-01,2024-10-31,12047.22,2957.49,9089.73,2024-11-02,Salary,2024-10-31
a8a9d656-583e-42d2-9701-2cf72699db78,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-11-01,2024-11-30,12047.22,2957.49,9089.73,2024-12-02,Salary,2024-11-30
23f23564-e192-4f32-8cba-cbe6e7bac2b0,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-12-01,2024-12-31,12047.22,2957.49,9089.73,2025-01-02,Salary,2024-12-31
4358cd11-43d0-47bf-a553-603df7e0fd2d,12921ef8-258d-4bc9-9ec3-e958c3ce1d1f,Engineering,COGS,5300,2024-12-01,2024-12-31,3011.8,1114.37,1897.43,2024-12-31,Bonus,2024-12-31
634ccf77-d7bd-4d00-b69b-b45e0201a34e,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-01-01,2021-01-31,8500.0,2040.55,6459.45,2021-02-02,Salary,2021-01-31
4d45b88c-866b-4bd8-892a-8e5c3b561683,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-02-01,2021-02-28,8500.0,2040.55,6459.45,2021-03-02,Salary,2021-02-28
b16ed8d8-6594-4dc3-8e6f-d8a7390711d8,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-03-01,2021-03-31,8500.0,2040.55,6459.45,2021-04-02,Salary,2021-03-31
7c3c7638-35cd-4e08-8286-aaef371aaa7b,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-04-01,2021-04-30,8500.0,2040.55,6459.45,2021-05-02,Salary,2021-04-30
031572ce-74e3-496c-9850-2a6af56a1a11,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-05-01,2021-05-31,8500.0,2040.55,6459.45,2021-06-02,Salary,2021-05-31
762f2aec-2de8-4b43-b828-efb6bb53c4c2,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-06-01,2021-06-30,8500.0,2040.55,6459.45,2021-07-02,Salary,2021-06-30
8fcc30c0-a6dc-4628-b79e-7ea41d367345,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-07-01,2021-07-31,8500.0,2040.55,6459.45,2021-08-02,Salary,2021-07-31
6fad38d2-0065-44dd-b6c9-1d8eb0be472b,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-08-01,2021-08-31,8500.0,2040.55,6459.45,2021-09-02,Salary,2021-08-31
b7c5ae85-ca65-4cae-8c67-b26cdfe34643,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-09-01,2021-09-30,8500.0,2040.55,6459.45,2021-10-02,Salary,2021-09-30
81b4c326-ab59-4c9f-bba3-5846f21ba5fa,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-10-01,2021-10-31,8500.0,2040.55,6459.45,2021-11-02,Salary,2021-10-31
4971c6e4-2390-4f10-855b-6df184e8926e,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-11-01,2021-11-30,8500.0,2040.55,6459.45,2021-12-02,Salary,2021-11-30
339dc5b8-a13d-4eeb-b976-dd06624655f6,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-12-01,2021-12-31,8500.0,2040.55,6459.45,2022-01-02,Salary,2021-12-31
660ea9b9-3da6-4e91-b767-704727ce46ed,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2021-12-01,2021-12-31,2125.0,786.25,1338.75,2021-12-31,Bonus,2021-12-31
85729a7f-d935-46bb-8fc4-05f782b9b96f,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-01-01,2022-01-31,8828.14,2726.46,6101.68,2022-02-02,Salary,2022-01-31
7c289486-a4f2-4d47-9375-6fa7f796cd52,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-02-01,2022-02-28,8828.14,2726.46,6101.68,2022-03-02,Salary,2022-02-28
274fecc0-3364-4acb-a880-46b964455607,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-03-01,2022-03-31,8828.14,2726.46,6101.68,2022-04-02,Salary,2022-03-31
059cad56-36f5-4b9a-8c7e-263edb8a8b1d,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-04-01,2022-04-30,8828.14,2726.46,6101.68,2022-05-02,Salary,2022-04-30
db9783a5-3fc2-44a2-99a9-618158e81040,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-05-01,2022-05-31,8828.14,2726.46,6101.68,2022-06-02,Salary,2022-05-31
40a88005-8340-4fa4-91f4-2a0c473bf372,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-06-01,2022-06-30,8828.14,2726.46,6101.68,2022-07-02,Salary,2022-06-30
0b52c90c-e5c9-44bb-bf4d-215ffedbded5,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-07-01,2022-07-31,8828.14,2726.46,6101.68,2022-08-02,Salary,2022-07-31
23d0e585-2b15-4b91-81aa-0aaff506f4d7,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-08-01,2022-08-31,8828.14,2726.46,6101.68,2022-09-02,Salary,2022-08-31
1a7aff2d-b112-4485-ab13-b899346eb7bc,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-09-01,2022-09-30,8828.14,2726.46,6101.68,2022-10-02,Salary,2022-09-30
92041587-6e93-4f79-9c3a-f1600b2cda88,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-10-01,2022-10-31,8828.14,2726.46,6101.68,2022-11-02,Salary,2022-10-31
f3f38b5f-21e5-45f2-b980-ca87b10af455,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-11-01,2022-11-30,8828.14,2726.46,6101.68,2022-12-02,Salary,2022-11-30
6a1b8f49-09bb-43c7-a45b-b7019b8382a8,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-12-01,2022-12-31,8828.14,2726.46,6101.68,2023-01-02,Salary,2022-12-31
27182f61-d769-4f4f-9d01-5a74de84f6c6,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2022-12-01,2022-12-31,2207.03,816.6,1390.43,2022-12-31,Bonus,2022-12-31
66dee108-9ace-4f8e-ba97-6e4d809e39dc,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-01-01,2023-01-31,9198.49,2714.19,6484.3,2023-02-02,Salary,2023-01-31
08d9a548-a840-4cea-958e-9fcd4a1f869b,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-02-01,2023-02-28,9198.49,2714.19,6484.3,2023-03-02,Salary,2023-02-28
9401137d-ff07-4bff-989f-2e1ceb310d4e,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-03-01,2023-03-31,9198.49,2714.19,6484.3,2023-04-02,Salary,2023-03-31
f577c350-39bf-42e3-ab17-af54960b60ea,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-04-01,2023-04-30,9198.49,2714.19,6484.3,2023-05-02,Salary,2023-04-30
f081eea3-df6c-4232-b51e-d5637ff73092,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-05-01,2023-05-31,9198.49,2714.19,6484.3,2023-06-02,Salary,2023-05-31
923d7949-ac7c-49c5-bde6-147f5af7ced8,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-06-01,2023-06-30,9198.49,2714.19,6484.3,2023-07-02,Salary,2023-06-30
f20aaaa6-d53b-44cc-aeb9-dea05cf3871a,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-07-01,2023-07-31,9198.49,2714.19,6484.3,2023-08-02,Salary,2023-07-31
ea37d981-bb0e-4485-bf50-d7455735ec08,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-08-01,2023-08-31,9198.49,2714.19,6484.3,2023-09-02,Salary,2023-08-31
480054e3-cd79-49ec-8a7a-f2e715382fde,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-09-01,2023-09-30,9198.49,2714.19,6484.3,2023-10-02,Salary,2023-09-30
973446db-c137-41a7-a3d3-e76c2dc7fdba,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-10-01,2023-10-31,9198.49,2714.19,6484.3,2023-11-02,Salary,2023-10-31
ad6c5573-0fc6-4502-a7df-5915f6ee25e3,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-11-01,2023-11-30,9198.49,2714.19,6484.3,2023-12-02,Salary,2023-11-30
f1ed454b-e8af-429a-9c43-bd42b649fa05,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-12-01,2023-12-31,9198.49,2714.19,6484.3,2024-01-02,Salary,2023-12-31
f01ac1d6-a39b-4288-bcc3-43155162a94e,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2023-12-01,2023-12-31,2299.62,850.86,1448.76,2023-12-31,Bonus,2023-12-31
a8346f12-09bc-46da-806a-74690490d522,3ed9cf12-bb81-4f16-bc72-3410d2dabb3e,Engineering,COGS,5300,2024-01-01,2024-01-31,9681.44,2726.6,6954.84,2024-02-02,Salary,2024-01-31
